MD5,trial,label,PennElementType,PennElementName,Parameter,Value,participant_id,group,no,item,exp,condition,cb,left,right,target,results_time,event_time,elapsed_ms
87c52d7d44305841447994ecae038dac,13,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:54.435000+00:00,-463.0
87c52d7d44305841447994ecae038dac,13,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:46.118000+00:00,-8317.0
87c52d7d44305841447994ecae038dac,13,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:46.604000+00:00,486.0
87c52d7d44305841447994ecae038dac,13,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:46.965000+00:00,361.0
87c52d7d44305841447994ecae038dac,13,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:47.288000+00:00,323.0
87c52d7d44305841447994ecae038dac,13,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:47.584000+00:00,296.0
87c52d7d44305841447994ecae038dac,13,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:47.893000+00:00,309.0
87c52d7d44305841447994ecae038dac,13,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:48.351000+00:00,458.0
87c52d7d44305841447994ecae038dac,13,experiment,Key,question,PressedKey,,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:52.423000+00:00,4072.0
87c52d7d44305841447994ecae038dac,13,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,105,31,2,other-directed,n,üzletember,művész,művész,2025-09-22 18:23:58+00:00,2025-09-22 18:11:54.897000+00:00,2474.0
87c52d7d44305841447994ecae038dac,14,experiment,EyeTracker,tracker,calibration,65,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:11:58.921000+00:00,4020.0
87c52d7d44305841447994ecae038dac,14,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:15.934000+00:00,17013.0
87c52d7d44305841447994ecae038dac,14,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:13.894000+00:00,-2040.0
87c52d7d44305841447994ecae038dac,14,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:05.548000+00:00,-8346.0
87c52d7d44305841447994ecae038dac,14,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:05.855000+00:00,307.0
87c52d7d44305841447994ecae038dac,14,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:06.152000+00:00,297.0
87c52d7d44305841447994ecae038dac,14,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:06.433000+00:00,281.0
87c52d7d44305841447994ecae038dac,14,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:06.983000+00:00,550.0
87c52d7d44305841447994ecae038dac,14,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:07.310000+00:00,327.0
87c52d7d44305841447994ecae038dac,14,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:07.734000+00:00,424.0
87c52d7d44305841447994ecae038dac,14,experiment,Key,question,PressedKey,,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:11.879000+00:00,4145.0
87c52d7d44305841447994ecae038dac,14,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,102,30,2,other-directed-x,y,tanár,diák,diák,2025-09-22 18:23:58+00:00,2025-09-22 18:12:15.932000+00:00,4053.0
87c52d7d44305841447994ecae038dac,15,experiment,EyeTracker,tracker,calibration,71,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:19.971000+00:00,4034.0
87c52d7d44305841447994ecae038dac,15,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:32.700000+00:00,12729.0
87c52d7d44305841447994ecae038dac,15,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:32.312000+00:00,-388.0
87c52d7d44305841447994ecae038dac,15,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:27.102000+00:00,-5210.0
87c52d7d44305841447994ecae038dac,15,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:27.429000+00:00,327.0
87c52d7d44305841447994ecae038dac,15,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:27.621000+00:00,192.0
87c52d7d44305841447994ecae038dac,15,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:27.925000+00:00,304.0
87c52d7d44305841447994ecae038dac,15,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:28.204000+00:00,279.0
87c52d7d44305841447994ecae038dac,15,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:28.613000+00:00,409.0
87c52d7d44305841447994ecae038dac,15,experiment,Key,r6,PressedKey,,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:28.962000+00:00,349.0
87c52d7d44305841447994ecae038dac,15,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:29.286000+00:00,324.0
87c52d7d44305841447994ecae038dac,15,experiment,Selector,choice_selector,Selection,left_canvas,5dade76a4860f70017f70ec5,c,43,15,1,exclusive,n,15a,15b,15a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:32.699000+00:00,3413.0
87c52d7d44305841447994ecae038dac,16,experiment,EyeTracker,tracker,calibration,70,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:36.720000+00:00,4018.0
87c52d7d44305841447994ecae038dac,16,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:50.497000+00:00,13777.0
87c52d7d44305841447994ecae038dac,16,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:49.436000+00:00,-1061.0
87c52d7d44305841447994ecae038dac,16,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:42.280000+00:00,-7156.0
87c52d7d44305841447994ecae038dac,16,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:42.606000+00:00,326.0
87c52d7d44305841447994ecae038dac,16,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:43.090000+00:00,484.0
87c52d7d44305841447994ecae038dac,16,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:43.457000+00:00,367.0
87c52d7d44305841447994ecae038dac,16,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:43.783000+00:00,326.0
87c52d7d44305841447994ecae038dac,16,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:44.701000+00:00,918.0
87c52d7d44305841447994ecae038dac,16,experiment,Key,r6,PressedKey,,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:45.289000+00:00,588.0
87c52d7d44305841447994ecae038dac,16,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:45.898000+00:00,609.0
87c52d7d44305841447994ecae038dac,16,experiment,Key,question,PressedKey,,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:47.425000+00:00,1527.0
87c52d7d44305841447994ecae038dac,16,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,122,36,,attention-check,y,reggeli,vacsora,vacsora,2025-09-22 18:23:58+00:00,2025-09-22 18:12:50.496000+00:00,3071.0
87c52d7d44305841447994ecae038dac,17,experiment,EyeTracker,tracker,calibration,28,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:12:54.530000+00:00,4030.0
87c52d7d44305841447994ecae038dac,17,experiment,EyeTracker,tracker,calibration,77,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:33.692000+00:00,39162.0
87c52d7d44305841447994ecae038dac,17,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:46.989000+00:00,13297.0
87c52d7d44305841447994ecae038dac,17,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:46.232000+00:00,-757.0
87c52d7d44305841447994ecae038dac,17,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:41.199000+00:00,-5033.0
87c52d7d44305841447994ecae038dac,17,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:41.475000+00:00,276.0
87c52d7d44305841447994ecae038dac,17,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:41.768000+00:00,293.0
87c52d7d44305841447994ecae038dac,17,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:42.014000+00:00,246.0
87c52d7d44305841447994ecae038dac,17,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:42.256000+00:00,242.0
87c52d7d44305841447994ecae038dac,17,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:42.568000+00:00,312.0
87c52d7d44305841447994ecae038dac,17,experiment,Key,r6,PressedKey,,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:42.878000+00:00,310.0
87c52d7d44305841447994ecae038dac,17,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:43.197000+00:00,319.0
87c52d7d44305841447994ecae038dac,17,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,16,6,1,exclusive,y,6b,6a,6a,2025-09-22 18:23:58+00:00,2025-09-22 18:13:46.987000+00:00,3790.0
87c52d7d44305841447994ecae038dac,18,experiment,EyeTracker,tracker,calibration,80,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:13:51.023000+00:00,4030.0
87c52d7d44305841447994ecae038dac,18,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:14:05.208000+00:00,14185.0
87c52d7d44305841447994ecae038dac,18,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:14:04.681000+00:00,-527.0
87c52d7d44305841447994ecae038dac,18,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:13:56.648000+00:00,-8033.0
87c52d7d44305841447994ecae038dac,18,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:13:57.133000+00:00,485.0
87c52d7d44305841447994ecae038dac,18,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:13:57.445000+00:00,312.0
87c52d7d44305841447994ecae038dac,18,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:13:57.748000+00:00,303.0
87c52d7d44305841447994ecae038dac,18,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:13:58.018000+00:00,270.0
87c52d7d44305841447994ecae038dac,18,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:13:58.385000+00:00,367.0
87c52d7d44305841447994ecae038dac,18,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:13:58.867000+00:00,482.0
87c52d7d44305841447994ecae038dac,18,experiment,Key,question,PressedKey,,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:14:02.660000+00:00,3793.0
87c52d7d44305841447994ecae038dac,18,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,90,27,2,other-directed-x,y,katona,kórboncnok,kórboncnok,2025-09-22 18:23:58+00:00,2025-09-22 18:14:05.206000+00:00,2546.0
87c52d7d44305841447994ecae038dac,19,experiment,EyeTracker,tracker,calibration,73,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:09.231000+00:00,4020.0
87c52d7d44305841447994ecae038dac,19,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:23.060000+00:00,13829.0
87c52d7d44305841447994ecae038dac,19,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:22.289000+00:00,-771.0
87c52d7d44305841447994ecae038dac,19,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:14.209000+00:00,-8080.0
87c52d7d44305841447994ecae038dac,19,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:14.545000+00:00,336.0
87c52d7d44305841447994ecae038dac,19,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:14.883000+00:00,338.0
87c52d7d44305841447994ecae038dac,19,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:15.285000+00:00,402.0
87c52d7d44305841447994ecae038dac,19,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:15.667000+00:00,382.0
87c52d7d44305841447994ecae038dac,19,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:16.033000+00:00,366.0
87c52d7d44305841447994ecae038dac,19,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:16.426000+00:00,393.0
87c52d7d44305841447994ecae038dac,19,experiment,Key,question,PressedKey,,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:20.274000+00:00,3848.0
87c52d7d44305841447994ecae038dac,19,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,81,25,2,self-directed-x,n,tudós,ügyész,ügyész,2025-09-22 18:23:58+00:00,2025-09-22 18:14:23.058000+00:00,2784.0
87c52d7d44305841447994ecae038dac,20,experiment,EyeTracker,tracker,calibration,67,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:27.093000+00:00,4031.0
87c52d7d44305841447994ecae038dac,20,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:38.910000+00:00,11817.0
87c52d7d44305841447994ecae038dac,20,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:37.771000+00:00,-1139.0
87c52d7d44305841447994ecae038dac,20,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:32.595000+00:00,-5176.0
87c52d7d44305841447994ecae038dac,20,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:32.878000+00:00,283.0
87c52d7d44305841447994ecae038dac,20,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:33.165000+00:00,287.0
87c52d7d44305841447994ecae038dac,20,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:33.521000+00:00,356.0
87c52d7d44305841447994ecae038dac,20,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:33.761000+00:00,240.0
87c52d7d44305841447994ecae038dac,20,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:34.074000+00:00,313.0
87c52d7d44305841447994ecae038dac,20,experiment,Key,r6,PressedKey,,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:34.374000+00:00,300.0
87c52d7d44305841447994ecae038dac,20,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:34.761000+00:00,387.0
87c52d7d44305841447994ecae038dac,20,experiment,Selector,choice_selector,Selection,left_canvas,5dade76a4860f70017f70ec5,c,39,13,1,contrastive,n,13a,13b,13b,2025-09-22 18:23:58+00:00,2025-09-22 18:14:38.909000+00:00,4148.0
87c52d7d44305841447994ecae038dac,21,experiment,EyeTracker,tracker,calibration,72,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:14:42.950000+00:00,4038.0
87c52d7d44305841447994ecae038dac,21,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/1a69c7d4-6bc1-013f-8635-28642d2f141b,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:25.186000+00:00,42236.0
87c52d7d44305841447994ecae038dac,21,experiment,Canvas,right_canvas,Print,NA,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:24.115000+00:00,-1071.0
87c52d7d44305841447994ecae038dac,21,experiment,Key,r0,PressedKey,,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:17.113000+00:00,-7002.0
87c52d7d44305841447994ecae038dac,21,experiment,Key,r1,PressedKey,,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:17.466000+00:00,353.0
87c52d7d44305841447994ecae038dac,21,experiment,Key,r2,PressedKey,,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:17.769000+00:00,303.0
87c52d7d44305841447994ecae038dac,21,experiment,Key,r3,PressedKey,,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:18.102000+00:00,333.0
87c52d7d44305841447994ecae038dac,21,experiment,Key,r4,PressedKey,,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:18.390000+00:00,288.0
87c52d7d44305841447994ecae038dac,21,experiment,Key,r5,PressedKey,,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:18.646000+00:00,256.0
87c52d7d44305841447994ecae038dac,21,experiment,Key,r7,PressedKey,,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:18.973000+00:00,327.0
87c52d7d44305841447994ecae038dac,21,experiment,Key,question,PressedKey,,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:22.096000+00:00,3123.0
87c52d7d44305841447994ecae038dac,21,experiment,Selector,choice_selector,Selection,right_canvas,5dade76a4860f70017f70ec5,c,108,32,2,other-directed,y,politikus,újságíró,újságíró,2025-09-22 18:23:58+00:00,2025-09-22 18:15:25.185000+00:00,3089.0
87c52d7d44305841447994ecae038dac,22,experiment,EyeTracker,tracker,calibration,57,5dade76a4860f70017f70ec5,c,32,11,1,focus,y,11b,11a,,2025-09-22 18:23:58+00:00,2025-09-22 18:15:29.210000+00:00,4021.0
