trial,times,_right_canvas,_left_canvas,Unnamed: 4
10,3168,1,0,
10,3205,0,0,
10,3237,1,0,
10,3273,1,0,
10,3312,1,0,
10,3348,1,0,
10,3384,0,0,
10,3419,1,0,
10,3455,1,0,
10,3514,1,0,
10,3551,1,0,
10,3588,0,0,
10,3624,1,0,
10,3663,1,0,
10,3699,1,0,
10,3735,0,0,
10,3771,1,0,
10,3804,1,0,
10,3840,1,0,
10,3872,1,0,
10,3913,1,0,
10,3949,1,0,
10,3994,1,0,
10,4030,0,0,
10,4066,1,0,
10,4102,1,0,
10,4138,1,0,
10,4174,1,0,
10,4213,1,0,
10,4249,0,0,
10,4285,1,0,
10,4320,1,0,
10,4379,1,0,
10,4416,0,1,
10,4452,0,0,
10,4488,0,1,
10,4525,0,1,
10,4563,0,1,
10,4599,0,1,
10,4658,0,0,
10,4696,0,1,
10,4732,0,0,
10,4767,0,1,
10,4803,0,1,
10,4839,0,1,
10,4887,0,1,
10,4930,0,1,
10,4968,0,0,
10,5004,0,0,
10,5039,0,0,
10,5075,0,0,
10,5114,0,1,
10,5152,0,1,
10,5189,0,0,
10,5230,0,0,
10,5267,0,1,
10,5303,0,1,
10,5339,0,0,
10,5375,0,1,
10,5413,0,0,
10,5467,0,0,
10,5504,0,1,
10,5541,0,1,
10,5581,0,1,
10,5617,0,1,
10,5652,0,0,
10,5710,0,0,
10,5744,0,0,
10,5782,0,0,
10,5818,0,1,
10,5855,0,0,
10,5888,0,0,
10,5923,0,0,
10,5965,0,0,
10,6001,0,1,
10,6037,0,1,
10,6075,0,1,
10,6133,0,1,
10,6171,0,0,
10,6206,0,1,
10,6241,0,1,
10,6277,0,0,
10,6316,0,1,
10,6353,0,0,
10,6389,0,0,
10,6425,0,1,
10,6461,0,0,
10,6515,1,0,
10,6552,1,0,
10,6597,1,0,
10,6634,1,0,
10,6670,1,0,
10,6706,0,0,
10,6744,1,0,
10,6782,0,0,
10,6816,1,0,
10,6851,1,0,
10,6886,0,1,
10,6939,0,0,
10,6975,0,0,
10,7011,0,0,
10,7065,0,1,
10,7121,0,1,
10,7156,0,0,
10,7208,0,0,
10,7249,0,0,
10,7284,0,1,
10,7319,0,1,
10,7354,0,1,
10,7389,0,0,
10,7425,0,1,
10,7466,1,0,
10,7501,1,0,
10,7537,1,0,
10,7588,1,0,
10,7626,1,0,
10,7675,1,0,
10,7711,1,0,
10,7749,0,0,
10,7784,0,1,
10,7820,0,1,
10,7875,0,1,
10,7912,0,0,
10,7953,0,1,
10,7990,0,0,
10,8023,1,0,
10,8056,0,1,
10,8098,0,1,
10,8135,0,0,
10,8173,0,0,
10,8211,0,1,
10,8248,0,1,
10,8284,0,0,
10,8320,0,0,
10,8357,1,0,
10,8399,1,0,
10,8435,0,0,
10,8472,1,0,
10,8508,1,0,
10,8548,1,0,
10,8585,0,0,
10,8621,0,0,
10,8657,1,0,
10,8694,1,0,
10,8733,1,0,
10,8787,1,0,
10,8833,1,0,
10,8870,0,0,
10,8906,1,0,
10,8943,0,0,
10,8983,0,0,
10,9038,1,0,
10,9073,1,0,
10,9111,0,0,
10,9150,1,0,
10,9206,1,0,
10,9239,1,0,
10,9275,1,0,
10,9325,1,0,
11,0,1,0,
11,42,0,0,
11,95,0,1,
11,142,0,1,
11,189,0,1,
11,226,0,1,
11,284,0,1,
11,330,0,0,
11,377,0,0,
11,430,0,1,
11,466,0,0,
11,502,0,1,
11,537,0,0,
11,588,0,0,
11,636,0,1,
11,681,0,1,
11,727,0,1,
11,772,0,1,
11,808,0,1,
11,844,0,1,
11,898,0,0,
11,938,0,1,
11,978,0,1,
11,1018,0,0,
11,1075,0,0,
11,1112,0,0,
11,1151,0,0,
11,1213,0,0,
11,1252,0,0,
11,1306,0,0,
11,1340,0,0,
11,1376,0,0,
11,1412,0,0,
11,1453,0,0,
11,1489,0,1,
11,1525,0,1,
11,1579,0,1,
11,1621,0,0,
11,1675,0,1,
11,1712,0,0,
11,1765,0,0,
11,1803,0,1,
11,1839,0,1,
11,1875,0,0,
11,1910,0,1,
11,1946,0,0,
11,1986,0,0,
11,2022,0,1,
11,2058,0,1,
11,2118,0,1,
11,2167,0,1,
11,2204,0,1,
11,2250,0,1,
11,2287,0,0,
11,2323,0,1,
11,2358,0,0,
11,2394,0,1,
11,2430,0,0,
11,2482,0,1,
11,2527,0,1,
11,2572,0,1,
11,2617,0,1,
12,0,0,1,
12,35,0,0,
12,72,0,1,
12,109,0,1,
12,163,0,1,
12,220,0,1,
12,278,0,1,
12,312,0,1,
12,351,0,1,
12,386,0,1,
12,439,0,1,
12,475,0,0,
12,511,0,1,
12,551,0,1,
12,588,0,1,
12,624,0,1,
12,685,0,1,
12,722,0,0,
12,759,0,1,
12,801,0,1,
12,843,0,0,
12,879,0,0,
12,920,0,0,
12,957,0,0,
12,993,0,0,
12,1030,0,0,
12,1089,0,0,
12,1126,0,0,
12,1162,0,0,
12,1196,0,0,
12,1248,0,0,
12,1285,0,0,
12,1320,0,0,
12,1368,0,0,
12,1404,0,0,
12,1440,0,0,
12,1489,0,1,
12,1541,0,0,
12,1579,0,0,
12,1636,0,0,
12,1673,0,0,
12,1709,0,0,
12,1747,0,0,
12,1786,0,1,
12,1824,0,1,
12,1880,0,1,
12,1913,0,0,
12,1952,0,1,
12,1987,0,1,
12,2024,0,1,
12,2060,0,1,
12,2116,0,1,
12,2153,0,0,
12,2190,0,1,
12,2225,0,1,
12,2262,0,1,
12,2302,0,1,
12,2339,0,0,
12,2375,0,1,
12,2413,0,1,
12,2451,0,1,
12,2486,0,0,
12,2523,0,1,
12,2583,0,1,
12,2622,0,1,
12,2658,0,1,
12,2695,0,1,
12,2735,0,0,
13,0,0,1,
13,29,0,1,
13,62,0,1,
13,118,1,0,
13,151,1,0,
13,184,0,1,
13,218,0,1,
13,252,0,0,
13,286,0,1,
13,318,0,1,
13,352,0,1,
13,386,0,0,
13,418,0,0,
13,452,0,0,
13,485,0,1,
13,519,0,0,
13,552,0,1,
13,585,1,0,
13,618,1,0,
13,652,0,0,
13,686,1,0,
13,719,1,0,
13,752,1,0,
13,785,1,0,
13,818,0,0,
13,851,0,0,
13,885,1,0,
13,918,1,0,
13,963,1,0,
13,996,1,0,
13,1029,0,1,
13,1062,0,1,
13,1096,0,1,
13,1129,0,1,
13,1162,0,1,
13,1194,0,1,
13,1250,0,0,
13,1286,0,0,
13,1345,0,0,
13,1379,0,1,
13,1410,0,1,
13,1443,0,1,
13,1478,0,0,
13,1510,0,1,
13,1541,0,1,
13,1577,0,1,
13,1613,0,1,
13,1646,0,1,
13,1679,0,1,
13,1712,0,1,
13,1745,0,1,
13,1778,0,0,
13,1810,0,1,
13,1862,0,1,
13,1895,0,1,
13,1955,0,1,
13,1993,0,1,
13,2027,0,1,
13,2063,0,1,
13,2117,0,1,
13,2155,0,1,
14,0,0,1,
14,35,0,1,
14,71,0,1,
14,133,0,1,
14,169,0,1,
14,204,0,0,
14,240,0,1,
14,276,0,0,
14,311,0,1,
14,350,0,1,
14,385,0,1,
14,420,0,1,
14,472,0,1,
14,508,0,1,
14,545,0,1,
14,583,0,0,
14,629,0,0,
14,666,0,0,
14,702,0,1,
14,738,0,1,
14,774,0,1,
14,811,0,1,
14,850,0,0,
14,885,0,1,
14,920,0,1,
14,955,0,0,
14,991,0,1,
14,1032,0,1,
14,1068,0,1,
14,1104,0,1,
14,1142,0,0,
14,1177,0,1,
14,1216,0,1,
14,1252,0,1,
14,1311,0,0,
14,1344,0,0,
14,1384,0,1,
14,1420,0,0,
14,1455,0,0,
14,1490,1,0,
14,1527,0,0,
14,1567,0,0,
14,1604,1,0,
14,1644,1,0,
14,1699,0,0,
14,1736,0,0,
14,1791,1,0,
14,1834,0,0,
14,1870,1,0,
14,1905,0,0,
14,1941,0,0,
14,1977,0,0,
14,2014,0,0,
14,2052,0,0,
14,2087,0,0,
14,2122,0,0,
14,2167,0,0,
14,2222,0,1,
14,2259,0,1,
14,2295,0,1,
14,2331,0,1,
14,2369,0,1,
14,2405,0,1,
14,2442,0,1,
14,2477,0,1,
14,2513,0,0,
14,2571,0,0,
14,2608,0,1,
14,2644,0,1,
14,2681,0,1,
14,2720,0,0,
14,2766,0,1,
14,2804,0,1,
14,2861,0,1,
14,2899,0,1,
14,2938,0,0,
14,2989,1,0,
14,3025,0,1,
14,3060,0,0,
14,3096,0,1,
14,3128,0,1,
14,3170,0,1,
14,3206,0,0,
14,3241,0,1,
14,3277,0,0,
14,3313,0,0,
14,3350,0,1,
14,3387,0,1,
14,3423,0,0,
14,3459,0,1,
14,3495,0,0,
14,3543,0,1,
14,3604,0,1,
14,3642,0,0,
14,3678,0,0,
14,3738,0,0,
14,3775,0,1,
14,3811,0,0,
14,3846,0,0,
14,3883,0,0,
14,3924,0,1,
14,3956,0,0,
14,3992,0,0,
14,4028,0,0,
14,4066,0,1,
14,4119,0,1,
14,4156,0,0,
14,4192,0,1,
14,4228,0,0,
14,4265,0,1,
14,4302,0,1,
14,4340,0,0,
14,4376,0,1,
14,4413,0,1,
14,4449,0,0,
14,4485,0,1,
14,4524,0,1,
14,4561,0,0,
14,4599,0,1,
14,4634,0,1,
14,4668,0,1,
14,4709,0,1,
14,4745,0,0,
14,4781,0,1,
14,4817,0,1,
14,4858,0,1,
14,4914,0,1,
14,4964,0,1,
14,4999,0,1,
14,5036,0,1,
14,5076,0,1,
14,5112,0,0,
14,5147,0,0,
14,5207,0,1,
14,5246,0,0,
14,5282,0,1,
14,5317,0,0,
14,5353,0,0,
14,5394,0,0,
14,5430,0,0,
14,5468,0,0,
14,5521,0,0,
14,5559,0,0,
14,5595,0,0,
14,5630,0,0,
14,5670,0,0,
14,5709,0,0,
14,5745,0,0,
14,5780,0,0,
14,5844,0,0,
14,5880,0,0,
14,5915,0,1,
14,5951,0,1,
14,5991,0,1,
14,6031,0,1,
14,6068,0,1,
14,6125,0,1,
14,6180,0,1,
14,6218,0,1,
14,6254,0,1,
14,6293,0,1,
14,6340,0,1,
14,6395,0,1,
14,6448,0,1,
14,6487,0,0,
14,6528,0,0,
14,6564,0,0,
14,6600,0,0,
14,6637,0,0,
14,6678,0,0,
14,6721,1,0,
14,6762,0,0,
14,6799,0,1,
14,6835,1,0,
14,6871,1,0,
14,6905,1,0,
14,6959,1,0,
14,6995,1,0,
14,7032,1,0,
14,7068,1,0,
14,7121,0,0,
14,7162,1,0,
14,7218,0,1,
14,7277,0,1,
14,7334,0,1,
14,7371,0,1,
14,7408,0,1,
14,7446,0,1,
14,7484,0,1,
14,7520,0,1,
14,7557,0,1,
14,7596,0,1,
14,7632,0,1,
14,7668,0,1,
14,7705,0,1,
14,7746,0,1,
14,7783,0,1,
14,7818,0,1,
14,7853,0,1,
14,7908,0,1,
14,7945,0,1,
14,7980,1,0,
14,8031,1,0,
14,8068,1,0,
14,8104,1,0,
14,8144,0,0,
14,8181,1,0,
14,8216,1,0,
14,8253,0,0,
14,8289,0,0,
14,8328,1,0,
14,8365,1,0,
14,8401,1,0,
14,8437,1,0,
14,8473,0,1,
14,8512,0,1,
14,8548,0,1,
14,8583,0,1,
14,8620,0,1,
14,8661,0,1,
14,8698,0,1,
14,8735,0,1,
14,8772,0,1,
14,8818,0,0,
14,8855,0,1,
14,8895,0,1,
14,8931,0,1,
14,8979,0,1,
14,9026,0,1,
14,9064,0,1,
14,9100,0,1,
14,9136,0,1,
14,9173,0,0,
14,9226,0,1,
14,9264,0,1,
14,9300,1,0,
14,9337,1,0,
14,9371,1,0,
14,9412,0,0,
14,9453,1,0,
14,9494,1,0,
14,9530,1,0,
14,9567,1,0,
14,9604,1,0,
14,9641,1,0,
14,9678,1,0,
14,9716,1,0,
14,9752,0,0,
14,9789,0,0,
14,9827,0,0,
14,9863,0,0,
14,9908,1,0,
14,9944,1,0,
14,9980,0,0,
14,10037,1,0,
14,10078,1,0,
14,10114,0,0,
14,10150,0,0,
14,10187,1,0,
14,10227,1,0,
14,10263,1,0,
14,10299,1,0,
14,10337,1,0,
14,10395,1,0,
14,10436,1,0,
14,10478,0,0,
14,10515,1,0,
14,10551,0,1,
14,10587,0,1,
14,10623,0,1,
14,10661,0,0,
14,10697,0,1,
14,10732,0,0,
14,10785,0,1,
14,10831,0,1,
14,10868,0,1,
14,10903,0,1,
14,10939,0,1,
14,10974,0,1,
14,11012,0,1,
14,11047,0,1,
14,11084,0,1,
14,11120,0,1,
14,11155,0,1,
14,11194,0,1,
14,11230,0,1,
14,11267,0,1,
14,11302,0,1,
14,11338,0,1,
14,11377,0,1,
14,11413,0,1,
14,11449,0,0,
14,11485,1,0,
14,11521,1,0,
14,11560,1,0,
14,11596,1,0,
14,11633,1,0,
14,11668,1,0,
14,11704,1,0,
14,11739,0,0,
14,11777,1,0,
14,11813,1,0,
14,11849,1,0,
14,11906,0,0,
15,0,1,0,
15,36,1,0,
15,71,1,0,
15,107,1,0,
15,143,1,0,
15,180,1,0,
15,219,1,0,
15,255,1,0,
15,291,1,0,
15,326,1,0,
15,362,0,1,
15,403,0,0,
15,439,0,0,
15,475,0,1,
15,531,0,1,
15,577,0,1,
15,618,0,1,
15,654,0,1,
15,690,0,1,
15,726,0,1,
15,762,0,1,
15,801,1,0,
15,837,0,0,
15,888,0,0,
15,928,0,0,
15,967,0,0,
15,1020,0,0,
15,1058,0,0,
15,1095,0,0,
15,1135,0,0,
15,1171,0,0,
15,1206,0,0,
15,1241,0,0,
15,1276,0,0,
15,1312,0,0,
15,1353,0,0,
15,1410,0,0,
15,1447,0,0,
15,1503,0,0,
15,1558,0,0,
15,1595,0,0,
15,1632,0,0,
15,1671,0,0,
15,1707,0,0,
15,1743,0,0,
15,1779,0,1,
15,1816,0,1,
15,1854,0,0,
15,1891,0,0,
15,1926,0,1,
15,1964,0,1,
15,2004,0,0,
15,2041,0,1,
15,2076,0,1,
15,2110,0,1,
15,2147,0,1,
15,2187,0,1,
15,2222,0,0,
15,2258,0,1,
15,2310,1,0,
15,2347,0,1,
15,2383,0,1,
15,2422,0,1,
15,2458,0,0,
15,2495,1,0,
15,2550,0,0,
15,2583,0,1,
15,2620,0,1,
15,2654,1,0,
15,2696,0,1,
15,2749,1,0,
15,2797,0,1,
15,2830,0,1,
15,2870,0,1,
15,2905,0,1,
15,2943,0,1,
15,2980,0,1,
15,3022,0,1,
15,3058,0,1,
15,3098,0,1,
15,3150,0,1,
15,3191,0,1,
15,3238,0,1,
15,3274,0,1,
15,3309,0,0,
15,3346,0,0,
16,0,1,0,
16,35,1,0,
16,76,1,0,
16,112,1,0,
16,148,0,0,
16,185,1,0,
16,219,1,0,
16,257,1,0,
16,293,1,0,
16,328,1,0,
16,364,1,0,
16,400,1,0,
16,440,1,0,
16,476,1,0,
16,513,1,0,
16,550,1,0,
16,583,1,0,
16,618,1,0,
16,651,1,0,
16,691,1,0,
16,726,1,0,
16,762,0,0,
16,799,0,0,
16,835,0,0,
17,0,0,1,
17,42,1,0,
17,83,0,0,
17,118,1,0,
17,154,1,0,
17,191,1,0,
17,228,1,0,
17,267,1,0,
17,302,0,1,
17,334,0,0,
17,369,0,0,
17,405,0,0,
17,440,1,0,
17,479,0,0,
17,517,0,0,
17,574,0,1,
17,612,0,1,
17,667,1,0,
17,704,1,0,
17,739,1,0,
17,775,1,0,
17,810,0,0,
17,846,1,0,
17,884,0,0,
17,921,0,0,
17,956,0,0,
17,993,0,0,
17,1051,0,0,
17,1086,0,0,
17,1124,0,0,
17,1161,1,0,
17,1193,0,0,
17,1235,0,0,
17,1271,0,0,
17,1307,0,0,
17,1343,0,0,
17,1380,1,0,
17,1420,0,0,
17,1457,0,0,
17,1493,0,0,
17,1531,0,0,
17,1569,0,0,
17,1604,0,0,
17,1636,1,0,
17,1671,1,0,
17,1706,0,0,
17,1741,1,0,
17,1776,0,0,
18,0,0,0,
18,36,1,0,
18,73,0,0,
18,129,0,0,
18,167,1,0,
18,203,1,0,
18,246,0,0,
18,282,0,0,
18,316,1,0,
18,352,0,0,
18,403,0,0,
18,440,0,0,
18,480,0,0,
18,515,0,0,
18,552,0,0,
18,594,0,0,
18,631,0,0,
18,667,0,0,
18,703,0,0,
18,742,0,0,
18,781,0,0,
18,817,0,0,
18,853,0,0,
18,889,0,0,
18,925,0,0,
18,965,0,0,
18,1000,0,0,
18,1035,0,0,
18,1071,0,0,
18,1108,0,0,
18,1140,0,0,
18,1181,1,0,
18,1217,0,0,
18,1253,1,0,
18,1289,0,0,
18,1326,0,0,
18,1365,0,0,
18,1415,0,0,
18,1451,0,0,
18,1487,1,0,
18,1524,1,0,
18,1567,1,0,
18,1603,0,0,
18,1640,0,0,
18,1677,0,0,
18,1716,1,0,
18,1766,0,0,
18,1807,0,0,
18,1861,0,0,
18,1900,0,0,
18,1936,0,0,
18,1972,0,0,
18,2008,0,0,
18,2045,0,0,
18,2083,0,0,
18,2120,0,0,
18,2156,0,0,
18,2218,0,0,
18,2256,0,0,
18,2292,0,0,
18,2327,0,0,
18,2361,0,0,
18,2399,0,0,
18,2435,0,0,
18,2471,0,0,
18,2507,1,0,
18,2559,1,0,
18,2595,1,0,
18,2634,1,0,
18,2670,0,0,
18,2707,0,0,
18,2744,0,0,
18,2783,1,0,
18,2819,1,0,
18,2856,0,0,
18,2892,0,0,
18,2928,0,0,
18,2966,0,0,
18,3002,0,0,
18,3039,1,0,
18,3076,0,0,
18,3118,1,0,
18,3153,0,0,
18,3188,0,0,
18,3225,0,0,
18,3285,0,0,
18,3318,0,0,
18,3354,0,0,
18,3410,0,0,
18,3443,0,0,
18,3480,0,0,
18,3513,0,0,
18,3551,0,0,
18,3587,0,0,
18,3622,0,0,
18,3658,0,0,
18,3695,0,0,
18,3742,0,0,
18,3785,0,0,
18,3821,0,0,
18,3857,0,0,
18,3892,0,0,
18,3928,0,0,
18,3969,0,0,
18,4005,0,0,
18,4040,0,0,
18,4076,0,0,
18,4112,0,0,
18,4145,1,0,
18,4187,1,0,
18,4223,0,0,
18,4267,1,0,
18,4303,0,0,
18,4339,0,0,
18,4374,1,0,
18,4410,0,0,
18,4445,1,0,
18,4485,1,0,
18,4521,0,1,
18,4556,1,0,
18,4592,1,0,
18,4628,0,0,
18,4678,0,0,
18,4719,1,0,
18,4755,1,0,
18,4799,0,0,
18,4836,1,0,
18,4873,1,0,
18,4909,1,0,
18,4946,1,0,
18,4979,1,0,
18,5020,1,0,
18,5062,1,0,
18,5099,1,0,
18,5137,1,0,
18,5173,1,0,
18,5214,1,0,
18,5264,1,0,
18,5296,1,0,
18,5331,0,0,
18,5371,0,0,
18,5407,0,0,
18,5443,0,0,
18,5480,0,0,
18,5540,0,0,
18,5578,0,0,
19,0,0,1,
19,35,0,1,
19,70,0,1,
19,125,0,0,
19,158,0,0,
19,198,0,0,
19,233,0,0,
19,270,0,0,
19,332,0,0,
19,366,0,0,
19,400,0,1,
19,436,0,1,
19,473,0,1,
19,530,0,1,
19,570,0,1,
19,607,0,1,
19,644,0,1,
19,683,0,1,
19,720,0,1,
19,770,0,1,
19,803,0,1,
19,840,0,1,
19,877,0,1,
19,917,0,1,
19,953,0,1,
19,989,0,1,
19,1025,0,1,
19,1057,0,1,
19,1093,0,1,
19,1133,0,1,
19,1169,0,1,
19,1213,0,1,
19,1249,0,1,
19,1285,0,1,
19,1320,0,1,
19,1356,0,1,
19,1392,0,1,
19,1445,0,1,
19,1483,0,1,
19,1519,0,1,
19,1554,0,1,
19,1591,0,1,
19,1628,0,1,
19,1661,0,1,
19,1700,0,1,
19,1736,0,0,
19,1771,1,0,
19,1808,0,0,
19,1846,1,0,
19,1878,0,1,
19,1927,1,0,
19,1967,0,0,
19,2003,0,1,
19,2039,0,1,
19,2075,0,1,
19,2112,0,1,
19,2165,0,1,
19,2201,0,1,
20,0,1,0,
20,37,0,0,
20,72,0,0,
20,108,1,0,
20,144,0,1,
20,199,0,0,
20,246,1,0,
20,288,0,0,
20,324,0,1,
20,360,0,1,
20,396,0,0,
20,436,0,1,
20,472,0,1,
20,507,0,1,
20,543,0,1,
20,579,0,1,
20,615,0,1,
20,654,0,1,
20,690,0,1,
20,725,0,1,
20,761,0,1,
20,798,0,1,
20,837,0,1,
20,888,0,1,
20,925,0,1,
20,961,1,0,
20,996,1,0,
20,1038,1,0,
20,1074,1,0,
20,1110,1,0,
20,1147,0,1,
20,1199,0,1,
20,1240,0,1,
20,1276,0,1,
20,1313,0,1,
20,1355,0,1,
20,1391,0,1,
20,1428,0,1,
20,1464,0,1,
20,1505,0,1,
20,1541,0,1,
20,1580,0,1,
20,1616,0,0,
20,1668,0,1,
20,1714,0,1,
20,1748,0,1,
20,1788,0,1,
20,1823,0,1,
20,1861,0,1,
20,1897,0,1,
20,1937,0,1,
20,1973,0,1,
20,2010,0,1,
20,2047,0,1,
20,2087,0,0,
20,2123,0,1,
20,2160,0,1,
20,2196,0,1,
20,2232,0,1,
20,2270,0,1,
20,2306,0,1,
20,2342,0,1,
20,2378,0,1,
20,2415,0,0,
20,2454,0,0,
20,2490,0,0,
20,2526,0,0,
20,2562,0,0,
20,2598,0,0,
20,2629,0,0,
20,2670,0,0,
20,2706,0,0,
20,2742,0,0,
20,2780,0,1,
20,2820,0,1,
20,2856,0,0,
20,2892,0,1,
20,2928,0,1,
20,2964,0,0,
20,3003,0,0,
20,3040,0,1,
20,3076,0,0,
20,3112,0,1,
20,3163,0,1,
