trial,_left_canvas,_right_canvas,times,Unnamed: 4
33,1,0,127,
33,1,0,180,
33,1,0,239,
33,1,0,298,
33,1,0,365,
33,1,0,477,
33,1,0,568,
33,1,0,673,
33,1,0,766,
33,1,0,868,
33,0,1,961,
33,0,1,1106,
33,0,1,1226,
33,0,1,1306,
33,0,1,1369,
33,0,1,1431,
33,0,0,1498,
33,0,0,1576,
33,0,1,1635,
33,0,0,1693,
33,0,1,1752,
33,0,1,1822,
33,1,0,1888,
33,0,1,1958,
34,1,0,0,
34,1,0,60,
34,1,0,130,
34,0,0,190,
34,1,0,253,
34,1,0,311,
34,0,1,367,
34,0,0,432,
34,1,0,493,
34,1,0,575,
34,0,1,646,
34,0,0,706,
34,1,0,766,
34,0,1,829,
34,0,1,896,
34,0,1,964,
34,0,0,1026,
34,1,0,1088,
34,0,0,1146,
34,1,0,1206,
34,0,0,1267,
34,0,1,1331,
34,0,1,1394,
35,0,1,0,
35,0,1,68,
35,0,1,132,
35,0,1,189,
35,0,1,246,
35,0,1,307,
35,0,1,360,
35,0,1,416,
35,0,1,483,
35,0,1,566,
35,0,1,641,
35,0,1,697,
35,0,0,760,
35,0,1,817,
35,0,0,887,
35,0,1,946,
35,0,1,1006,
35,0,1,1064,
35,0,1,1116,
35,0,1,1182,
35,0,1,1247,
35,0,0,1316,
36,0,1,0,
36,0,0,64,
36,0,0,124,
36,0,1,188,
36,0,1,243,
36,0,1,297,
36,0,1,356,
36,0,1,418,
36,0,1,475,
36,0,1,535,
36,0,1,588,
36,0,1,638,
36,0,1,693,
36,0,1,752,
36,0,1,806,
36,0,1,863,
36,0,1,926,
36,0,1,986,
36,0,1,1040,
36,0,1,1100,
36,0,1,1161,
36,0,1,1238,
36,0,1,1303,
36,0,1,1374,
36,0,1,1436,
36,0,1,1495,
36,0,1,1558,
36,0,1,1623,
36,0,1,1689,
36,0,1,1754,
36,0,1,1811,
36,0,1,1865,
36,0,0,1921,
37,0,1,0,
37,0,0,65,
37,0,1,129,
37,0,1,186,
37,0,1,241,
37,0,1,297,
37,0,1,355,
37,0,1,409,
37,0,1,467,
37,0,1,534,
37,0,1,591,
37,0,1,650,
37,0,1,716,
37,0,1,771,
37,0,1,839,
37,0,1,908,
37,0,1,972,
37,0,1,1027,
37,0,1,1096,
37,0,1,1148,
37,0,1,1201,
37,0,1,1256,
37,0,1,1315,
37,0,1,1370,
37,0,1,1428,
37,0,1,1484,
37,0,1,1541,
37,0,1,1601,
37,0,1,1655,
38,0,1,0,
38,0,1,113,
38,0,1,219,
38,1,0,310,
38,0,1,371,
38,0,1,427,
38,0,1,482,
38,0,1,540,
38,0,1,594,
38,0,1,651,
38,0,1,708,
38,0,1,770,
38,0,1,831,
38,0,1,900,
38,0,1,959,
38,0,1,1019,
38,1,0,1084,
38,0,1,1154,
38,0,1,1212,
38,0,1,1265,
38,0,1,1323,
38,0,0,1380,
38,1,0,1433,
38,1,0,1492,
39,0,0,0,
39,1,0,56,
39,1,0,119,
39,1,0,190,
39,1,0,247,
39,1,0,309,
39,1,0,367,
39,1,0,431,
39,1,0,505,
39,1,0,578,
39,1,0,682,
39,1,0,751,
39,1,0,861,
39,1,0,986,
39,1,0,1054,
39,1,0,1127,
39,1,0,1196,
40,0,1,0,
40,0,0,69,
40,0,1,144,
40,0,1,209,
40,0,1,264,
