trial,times,_right_canvas,_left_canvas,Unnamed: 4
37,0,0,1,
37,68,1,0,
37,137,0,0,
37,206,0,1,
37,273,0,1,
37,346,0,1,
37,407,0,1,
37,462,0,1,
37,532,0,1,
37,597,0,1,
37,672,0,0,
37,756,1,0,
38,0,0,0,
38,73,1,0,
38,157,0,1,
38,256,0,0,
38,326,0,0,
38,395,1,0,
38,452,0,0,
38,524,0,1,
38,600,0,0,
38,692,0,0,
38,825,0,1,
39,0,0,1,
39,115,1,0,
39,237,1,0,
39,354,0,1,
39,471,0,1,
39,612,0,0,
39,727,0,1,
39,831,0,1,
39,934,0,0,
39,1039,1,0,
39,1149,1,0,
39,1262,1,0,
39,1374,1,0,
39,1432,0,0,
39,1497,1,0,
39,1555,0,0,
39,1623,1,0,
39,1686,0,0,
40,0,0,1,
40,107,0,1,
40,218,0,1,
40,330,0,1,
40,438,0,1,
40,550,1,0,
40,656,1,0,
40,771,0,1,
40,885,1,0,
40,1000,1,0,
40,1118,0,1,
41,0,0,0,
41,104,0,1,
41,205,1,0,
41,310,0,0,
41,403,0,0,
41,495,0,1,
41,597,0,0,
41,686,0,1,
41,779,0,1,
41,840,0,1,
41,910,0,1,
41,981,0,1,
41,1054,0,1,
41,1126,0,1,
41,1189,1,0,
41,1259,0,1,
42,0,1,0,
42,94,0,0,
42,177,0,0,
42,263,0,0,
42,353,1,0,
42,422,1,0,
42,488,0,0,
42,563,1,0,
42,632,1,0,
42,700,0,0,
42,758,1,0,
42,827,1,0,
42,900,1,0,
42,972,1,0,
42,1040,0,0,
42,1110,1,0,
42,1178,1,0,
42,1241,1,0,
42,1306,1,0,
42,1365,1,0,
42,1425,1,0,
42,1489,1,0,
42,1563,1,0,
42,1657,1,0,
43,0,0,0,
43,114,0,1,
43,223,0,0,
43,346,0,1,
43,461,0,1,
43,560,0,1,
43,661,0,0,
43,767,1,0,
43,872,1,0,
43,992,1,0,
43,1128,1,0,
43,1215,1,0,
43,1300,1,0,
43,1368,1,0,
44,0,0,1,
44,117,0,1,
44,226,0,1,
44,336,0,1,
44,449,0,1,
44,553,0,1,
44,666,0,0,
44,787,1,0,
44,897,1,0,
44,1009,1,0,
44,1124,1,0,
44,1226,1,0,
44,1331,1,0,
44,1450,1,0,
45,0,0,1,
45,104,0,1,
45,202,1,0,
45,279,0,1,
45,344,0,1,
45,422,0,1,
45,526,0,1,
45,621,0,1,
45,695,0,1,
45,780,0,1,
45,875,0,1,
45,973,0,1,
45,1080,0,1,
45,1173,0,1,
46,0,1,0,
46,75,1,0,
46,144,1,0,
46,226,0,0,
46,304,1,0,
46,389,1,0,
46,462,1,0,
46,538,1,0,
46,654,1,0,
46,799,1,0,
47,0,1,0,
47,153,1,0,
47,257,1,0,
47,369,1,0,
47,492,1,0,
47,626,1,0,
47,749,1,0,
47,868,1,0,
47,987,1,0,
