trial,times,_right_canvas,_left_canvas,Unnamed: 4
14,2337,1,0,
14,2392,0,1,
14,2442,0,1,
14,2504,0,0,
14,2561,0,1,
14,2620,1,0,
14,2683,0,0,
14,2744,1,0,
14,2798,1,0,
14,2856,1,0,
14,2906,1,0,
14,2968,1,0,
14,3020,1,0,
14,3072,1,0,
14,3125,1,0,
14,3185,1,0,
14,3244,1,0,
14,3304,1,0,
14,3359,1,0,
14,3861,1,0,
14,3935,1,0,
14,3990,1,0,
14,4051,0,1,
14,4104,1,0,
14,4157,0,0,
14,4210,0,1,
14,4264,0,1,
14,4314,0,1,
14,4363,0,1,
14,4413,0,1,
14,4463,0,1,
14,4512,0,1,
14,4561,0,1,
14,4611,0,1,
15,0,0,1,
15,40,0,1,
15,82,0,1,
15,120,1,0,
15,160,1,0,
15,203,1,0,
15,243,0,1,
15,280,0,0,
15,322,1,0,
15,363,0,0,
15,403,1,0,
15,442,1,0,
15,478,1,0,
15,516,1,0,
15,558,1,0,
15,598,0,1,
15,636,0,1,
15,674,0,1,
15,712,0,1,
15,751,0,1,
15,789,0,1,
15,829,0,1,
15,871,0,1,
15,910,0,1,
15,949,0,1,
15,991,0,1,
15,1030,0,1,
15,1068,0,1,
15,1107,0,1,
15,1147,0,1,
15,1188,0,1,
15,1230,0,1,
15,1271,0,1,
15,1308,0,1,
15,1346,0,1,
15,1383,0,1,
15,1425,0,1,
15,1463,0,1,
15,1502,0,1,
15,1542,0,0,
16,0,1,0,
16,44,0,1,
16,88,0,0,
16,129,1,0,
16,171,0,0,
16,214,0,1,
16,262,1,0,
16,300,1,0,
16,340,0,1,
16,381,0,1,
16,420,0,1,
16,464,0,1,
16,502,0,1,
16,540,0,1,
16,578,0,1,
16,616,0,1,
16,656,0,1,
16,695,0,0,
16,733,0,1,
16,774,0,1,
16,814,0,1,
16,853,0,1,
16,892,1,0,
16,931,1,0,
16,971,1,0,
16,1009,1,0,
16,1048,1,0,
16,1089,1,0,
16,1128,1,0,
16,1169,1,0,
16,1207,1,0,
16,1246,1,0,
16,1284,1,0,
16,1323,1,0,
16,1364,1,0,
16,1403,1,0,
16,1439,1,0,
16,1480,1,0,
16,1519,0,0,
16,1561,1,0,
16,1603,1,0,
16,1641,1,0,
16,1681,0,0,
16,1719,1,0,
16,1760,0,1,
16,1798,0,0,
16,1836,0,0,
16,1873,0,0,
16,1913,0,0,
16,1971,0,0,
16,2009,0,0,
16,2047,0,0,
16,2090,0,0,
16,2129,0,0,
16,2167,0,0,
16,2204,0,0,
16,2241,0,0,
16,2284,0,0,
16,2324,0,0,
16,2360,0,0,
16,2400,0,0,
16,2440,0,1,
16,2477,0,0,
16,2514,0,0,
16,2555,1,0,
16,2593,0,0,
16,2634,0,0,
16,2675,0,0,
16,2731,0,0,
16,2775,0,0,
16,2816,0,0,
16,2856,0,0,
16,2900,0,0,
16,2938,0,1,
16,2978,1,0,
16,3023,0,0,
16,3063,1,0,
16,3103,0,0,
16,3140,0,0,
16,3179,0,0,
16,3220,0,0,
16,3259,0,0,
16,3302,0,0,
16,3340,0,1,
16,3381,0,1,
16,3420,0,0,
16,3460,0,0,
16,3498,0,0,
16,3535,0,0,
16,3576,0,0,
16,3615,0,0,
16,3654,0,0,
16,3692,0,1,
16,3729,0,1,
16,3769,0,1,
16,3810,0,1,
16,3847,0,1,
16,3885,0,1,
16,3924,0,1,
16,3965,0,0,
16,4002,0,1,
16,4041,0,0,
16,4082,0,0,
16,4124,0,0,
16,4165,0,1,
16,4207,0,1,
16,4247,0,1,
16,4287,0,0,
16,4330,0,0,
16,4373,0,1,
16,4413,0,0,
16,4453,0,0,
16,4492,0,0,
16,4533,0,0,
16,4573,0,0,
16,4612,0,0,
16,4650,0,0,
16,4694,0,0,
16,4750,0,0,
16,4794,0,0,
16,4841,0,0,
16,4885,0,0,
17,0,0,1,
17,44,0,1,
17,85,0,1,
17,122,1,0,
17,162,0,1,
17,200,1,0,
17,240,1,0,
17,278,0,0,
17,317,0,0,
17,362,0,1,
17,401,0,1,
17,440,1,0,
17,475,0,0,
17,515,1,0,
17,553,0,0,
17,592,1,0,
17,629,1,0,
17,669,1,0,
17,706,1,0,
17,743,0,0,
17,782,1,0,
17,824,1,0,
17,860,1,0,
17,900,1,0,
17,940,1,0,
17,984,1,0,
17,1026,1,0,
17,1067,1,0,
17,1107,1,0,
17,1143,1,0,
17,1181,1,0,
17,1224,0,1,
17,1264,1,0,
17,1307,1,0,
17,1349,1,0,
17,1391,1,0,
18,0,0,1,
18,43,0,1,
18,81,0,1,
18,126,0,1,
18,166,0,1,
18,206,0,1,
18,242,0,0,
18,278,1,0,
18,315,0,0,
18,353,0,1,
18,392,0,1,
18,430,1,0,
18,467,0,1,
18,507,0,1,
18,544,0,0,
18,581,0,1,
18,619,1,0,
18,656,0,1,
18,692,0,1,
18,732,0,1,
18,769,1,0,
18,807,0,1,
18,844,0,0,
18,884,1,0,
18,924,1,0,
18,961,1,0,
18,1001,1,0,
18,1044,1,0,
18,1083,1,0,
18,1121,1,0,
18,1159,1,0,
18,1204,1,0,
18,1244,0,0,
18,1283,0,1,
18,1329,0,0,
18,1369,1,0,
18,1419,1,0,
18,1460,1,0,
18,1503,1,0,
18,1544,1,0,
18,1583,1,0,
18,1625,0,0,
18,1665,1,0,
18,1703,1,0,
18,1745,1,0,
18,1786,0,0,
18,1826,1,0,
18,1867,1,0,
18,1907,0,1,
18,1946,1,0,
18,1984,1,0,
18,2022,1,0,
19,0,0,1,
19,48,0,1,
19,96,0,0,
19,140,0,1,
19,183,1,0,
19,231,0,1,
19,274,1,0,
19,341,1,0,
19,391,0,1,
19,442,0,0,
19,486,1,0,
19,533,1,0,
19,579,1,0,
19,621,1,0,
19,672,1,0,
19,719,1,0,
19,766,1,0,
19,811,1,0,
19,857,1,0,
19,908,1,0,
19,953,1,0,
19,999,1,0,
19,1042,1,0,
19,1086,1,0,
19,1133,1,0,
19,1177,1,0,
19,1223,1,0,
19,1269,1,0,
19,1314,1,0,
19,1357,1,0,
19,1404,1,0,
19,1451,1,0,
19,1496,1,0,
19,1540,1,0,
19,1584,1,0,
19,1627,1,0,
19,1676,1,0,
19,1719,1,0,
19,1771,1,0,
19,1814,1,0,
19,1857,1,0,
20,0,0,0,
20,47,1,0,
20,95,0,1,
20,140,1,0,
20,184,1,0,
20,230,1,0,
20,274,1,0,
20,322,1,0,
20,372,1,0,
20,418,1,0,
20,466,0,0,
20,510,0,1,
20,556,0,1,
20,605,0,1,
20,652,0,1,
20,709,0,1,
20,760,0,1,
20,806,0,1,
20,851,0,1,
20,898,0,1,
20,943,0,1,
20,990,0,1,
20,1042,0,1,
20,1126,0,1,
20,1179,0,1,
20,1230,0,0,
20,1277,0,1,
20,1328,0,1,
20,1373,0,1,
20,1420,0,1,
20,1469,0,1,
20,1515,1,0,
20,1565,1,0,
20,1614,1,0,
20,1661,1,0,
20,1709,0,1,
20,1757,0,1,
20,1804,0,1,
20,1849,0,1,
20,1903,0,1,
20,1951,0,1,
20,1999,0,1,
20,2045,0,1,
20,2098,0,1,
20,2140,0,1,
20,2188,0,1,
20,2234,0,1,
20,2275,0,1,
21,0,0,0,
21,42,1,0,
21,79,0,0,
21,129,1,0,
21,176,1,0,
21,222,0,0,
21,264,0,1,
21,311,1,0,
21,354,0,1,
21,396,0,1,
21,440,0,1,
21,484,0,1,
21,530,0,1,
21,570,0,1,
21,609,0,1,
21,650,0,1,
21,692,0,1,
21,737,0,1,
21,781,0,1,
21,819,0,1,
21,861,0,0,
21,901,0,0,
21,941,0,1,
21,984,0,1,
21,1023,0,1,
21,1065,0,1,
21,1106,0,0,
21,1147,0,1,
21,1193,0,1,
21,1235,0,1,
21,1277,0,1,
21,1320,0,1,
21,1359,0,1,
21,1400,0,1,
21,1439,0,1,
21,1484,0,1,
21,1522,0,1,
21,1559,0,1,
21,1602,0,1,
21,1644,0,1,
21,1682,0,1,
21,1724,0,1,
21,1761,0,1,
21,1800,0,1,
21,1843,0,1,
21,1886,0,1,
22,0,0,1,
22,45,0,1,
22,85,0,1,
22,132,1,0,
22,174,1,0,
22,215,1,0,
22,255,0,0,
22,295,0,0,
22,334,1,0,
22,372,1,0,
22,415,1,0,
22,454,1,0,
22,494,1,0,
22,533,1,0,
22,573,1,0,
22,614,1,0,
22,654,1,0,
22,693,1,0,
22,733,1,0,
22,773,1,0,
22,819,0,0,
22,862,0,0,
22,907,1,0,
22,950,1,0,
22,990,1,0,
22,1039,1,0,
22,1086,1,0,
22,1140,1,0,
22,1186,1,0,
22,1232,1,0,
22,1276,1,0,
22,1319,1,0,
22,1363,1,0,
22,1408,1,0,
22,1450,0,1,
22,1496,1,0,
22,1541,1,0,
22,1584,1,0,
22,1625,1,0,
22,1666,0,0,
22,1708,0,0,
22,1753,0,1,
22,1793,0,1,
22,1835,0,0,
22,1874,0,0,
22,1913,0,0,
22,1955,0,0,
22,1994,0,1,
22,2038,0,0,
22,2083,0,0,
22,2127,0,0,
22,2169,0,1,
22,2211,0,1,
22,2252,0,0,
22,2295,0,1,
22,2339,1,0,
22,2378,1,0,
22,2418,0,0,
22,2461,1,0,
22,2508,1,0,
22,2556,1,0,
22,2598,1,0,
22,2654,0,0,
22,2694,0,0,
22,2734,1,0,
22,2773,1,0,
23,0,0,1,
23,38,1,0,
23,78,0,0,
23,120,1,0,
23,162,1,0,
23,228,0,0,
23,272,0,1,
23,311,0,1,
23,358,0,1,
23,404,0,0,
23,449,0,1,
23,491,0,1,
23,535,0,1,
23,581,0,1,
23,625,0,1,
23,667,0,1,
23,709,0,1,
23,750,0,0,
23,791,1,0,
23,832,1,0,
23,872,1,0,
23,913,1,0,
23,957,1,0,
23,998,1,0,
23,1039,1,0,
23,1082,1,0,
23,1124,1,0,
23,1164,1,0,
23,1211,1,0,
23,1248,1,0,
23,1289,1,0,
23,1326,1,0,
23,1367,1,0,
23,1405,1,0,
23,1446,1,0,
23,1487,1,0,
23,1526,1,0,
23,1565,1,0,
23,1606,1,0,
23,1644,1,0,
23,1685,1,0,
23,1723,1,0,
23,1762,1,0,
23,1800,1,0,
23,1838,1,0,
23,1877,1,0,
23,1921,1,0,
23,1958,1,0,
23,1995,1,0,
23,2034,1,0,
23,2074,1,0,
23,2113,1,0,
23,2152,1,0,
24,0,1,0,
24,42,0,1,
24,81,0,0,
24,121,0,0,
24,158,0,1,
24,198,0,1,
24,235,0,0,
24,274,1,0,
24,315,1,0,
24,356,1,0,
24,395,0,1,
24,434,0,1,
24,475,0,1,
24,514,0,0,
24,555,0,1,
24,594,1,0,
24,632,0,1,
24,671,0,1,
24,712,0,1,
24,752,0,1,
24,789,1,0,
24,826,1,0,
24,864,1,0,
24,906,1,0,
24,945,1,0,
24,987,1,0,
24,1025,1,0,
24,1062,1,0,
24,1100,1,0,
24,1142,1,0,
24,1185,0,0,
24,1225,1,0,
24,1266,0,0,
24,1305,1,0,
24,1344,0,0,
24,1389,1,0,
24,1429,1,0,
24,1468,1,0,
24,1510,1,0,
24,1550,1,0,
24,1590,1,0,
24,1629,1,0,
24,1671,1,0,
24,1712,1,0,
24,1754,1,0,
24,1793,1,0,
24,1834,1,0,
24,1876,1,0,
24,1918,1,0,
24,1959,1,0,
24,1999,1,0,
25,0,0,0,
25,38,0,1,
25,75,1,0,
25,115,0,1,
25,154,1,0,
25,194,1,0,
25,236,0,1,
25,281,0,0,
25,329,1,0,
25,375,0,0,
25,427,1,0,
25,489,1,0,
25,537,1,0,
25,586,1,0,
25,633,1,0,
25,682,0,0,
25,729,1,0,
25,778,1,0,
25,826,1,0,
25,876,1,0,
25,922,1,0,
25,969,1,0,
25,1019,1,0,
25,1064,1,0,
25,1112,1,0,
25,1160,1,0,
25,1207,1,0,
25,1260,1,0,
25,1318,1,0,
25,1377,1,0,
25,1431,1,0,
26,0,1,0,
26,41,1,0,
26,88,0,0,
26,130,1,0,
26,170,0,1,
26,209,1,0,
26,249,1,0,
26,287,1,0,
26,326,1,0,
26,368,1,0,
26,409,0,0,
26,448,0,1,
26,486,0,1,
26,522,0,1,
26,560,0,1,
26,601,0,1,
26,639,0,1,
26,677,0,1,
26,715,0,1,
26,754,1,0,
26,792,0,0,
26,829,1,0,
26,868,1,0,
26,910,0,0,
26,950,1,0,
26,989,1,0,
26,1029,1,0,
26,1071,1,0,
26,1110,1,0,
26,1150,1,0,
26,1191,1,0,
26,1230,1,0,
26,1269,0,0,
26,1309,1,0,
26,1349,1,0,
26,1388,1,0,
26,1427,0,0,
26,1467,1,0,
26,1504,1,0,
26,1544,1,0,
26,1583,1,0,
26,1622,0,0,
26,1666,0,1,
26,1709,1,0,
26,1747,1,0,
27,0,0,0,
27,48,0,1,
27,94,0,1,
27,142,1,0,
27,186,0,1,
27,233,1,0,
27,279,0,1,
27,323,1,0,
27,371,1,0,
27,417,0,0,
27,462,0,0,
27,510,0,1,
27,554,1,0,
27,605,1,0,
27,651,0,1,
27,695,0,0,
27,742,1,0,
27,792,1,0,
27,843,0,1,
27,891,0,1,
27,941,0,1,
27,984,0,1,
27,1037,0,1,
27,1084,0,1,
27,1136,0,1,
27,1184,0,1,
27,1233,0,1,
27,1280,0,1,
27,1326,0,0,
27,1373,0,1,
27,1415,0,1,
27,1459,1,0,
27,1510,0,1,
27,1554,0,1,
27,1601,0,1,
28,0,1,0,
28,45,0,1,
28,88,1,0,
28,127,0,1,
28,169,0,1,
28,207,0,0,
28,246,1,0,
28,285,0,0,
28,325,0,1,
28,365,0,1,
28,407,0,1,
28,449,0,1,
28,488,0,0,
28,527,0,1,
28,565,0,1,
28,603,1,0,
28,640,1,0,
28,678,1,0,
28,719,1,0,
28,761,1,0,
28,803,1,0,
28,845,1,0,
28,884,1,0,
28,923,1,0,
28,964,1,0,
28,1003,1,0,
28,1040,1,0,
28,1090,1,0,
28,1134,1,0,
28,1179,1,0,
28,1221,1,0,
28,1263,1,0,
28,1305,1,0,
28,1344,1,0,
28,1384,1,0,
28,1427,1,0,
28,1469,1,0,
28,1513,1,0,
28,1551,1,0,
28,1592,0,0,
28,1633,1,0,
28,1675,1,0,
28,1715,1,0,
28,1756,1,0,
28,1798,1,0,
28,1836,1,0,
28,1876,0,0,
28,1920,1,0,
28,1961,1,0,
29,0,0,1,
29,40,0,1,
29,82,0,0,
29,121,0,1,
29,162,0,1,
29,201,0,1,
29,241,0,1,
29,285,0,1,
29,324,0,1,
29,367,0,1,
29,408,1,0,
29,445,1,0,
29,483,1,0,
29,523,0,1,
29,564,1,0,
29,602,1,0,
29,642,1,0,
29,680,1,0,
29,718,1,0,
29,757,1,0,
29,798,1,0,
29,837,1,0,
29,877,1,0,
29,918,0,0,
29,960,1,0,
29,1000,1,0,
29,1045,1,0,
29,1085,1,0,
29,1126,1,0,
29,1166,1,0,
29,1206,1,0,
29,1246,1,0,
29,1284,1,0,
29,1323,1,0,
29,1364,0,0,
29,1405,1,0,
29,1444,0,0,
29,1482,1,0,
29,1519,1,0,
29,1556,1,0,
29,1595,1,0,
29,1637,1,0,
29,1678,1,0,
29,1716,1,0,
29,1754,1,0,
29,1793,1,0,
30,0,0,0,
30,48,1,0,
30,90,0,1,
30,137,1,0,
30,184,1,0,
30,235,1,0,
30,280,0,0,
30,325,1,0,
30,375,1,0,
30,416,0,0,
30,461,0,0,
30,511,1,0,
30,555,1,0,
30,601,1,0,
30,646,1,0,
30,695,1,0,
30,748,1,0,
30,812,0,1,
30,862,0,1,
30,910,0,1,
30,955,0,1,
30,1003,0,1,
30,1050,0,1,
30,1100,0,1,
30,1148,1,0,
30,1196,1,0,
30,1252,1,0,
30,1303,1,0,
30,1353,1,0,
30,1400,1,0,
30,1447,1,0,
30,1494,1,0,
30,1541,1,0,
30,1589,1,0,
30,1642,1,0,
30,1690,1,0,
30,1739,1,0,
30,1787,1,0,
30,1838,1,0,
30,1895,1,0,
30,1945,1,0,
30,1993,1,0,
30,2040,1,0,
30,2087,1,0,
30,2133,1,0,
30,2180,1,0,
30,2225,1,0,
30,2272,1,0,
30,2315,0,0,
30,2361,1,0,
30,2407,1,0,
30,2448,1,0,
30,2493,1,0,
30,2544,1,0,
30,2594,1,0,
30,2642,1,0,
31,0,1,0,
31,48,1,0,
31,95,1,0,
31,146,1,0,
31,194,1,0,
31,238,1,0,
31,286,1,0,
31,332,1,0,
31,382,1,0,
31,432,1,0,
31,484,1,0,
31,528,1,0,
31,580,1,0,
31,630,1,0,
31,675,1,0,
31,728,1,0,
31,782,1,0,
31,830,1,0,
31,880,0,1,
31,926,0,1,
31,975,0,1,
31,1032,0,1,
31,1078,0,1,
31,1123,0,1,
31,1170,0,0,
31,1218,0,1,
31,1267,0,0,
31,1314,0,1,
31,1361,0,1,
31,1409,0,1,
31,1463,0,1,
31,1510,0,1,
31,1562,0,1,
31,1610,0,1,
31,1656,0,1,
31,1702,0,1,
31,1750,0,1,
31,1799,0,1,
31,1861,0,1,
31,1919,0,0,
31,1968,0,1,
31,2019,0,0,
31,2066,0,1,
31,2123,0,1,
31,2182,0,1,
31,2232,0,1,
31,2286,0,1,
31,2336,0,1,
31,2392,0,1,
31,2448,0,0,
31,2516,0,1,
31,2564,0,1,
31,2624,0,0,
31,2698,0,1,
31,2759,1,0,
31,2814,1,0,
31,2869,0,0,
31,2924,1,0,
31,2980,1,0,
31,3032,0,1,
31,3085,0,1,
31,3137,0,1,
32,0,0,1,
32,42,0,1,
32,82,0,1,
32,119,1,0,
32,158,0,1,
32,199,1,0,
32,239,0,1,
32,279,0,1,
32,317,0,1,
32,354,1,0,
32,392,1,0,
32,434,1,0,
32,471,0,0,
32,511,1,0,
32,548,1,0,
32,590,1,0,
32,632,1,0,
32,671,1,0,
32,712,1,0,
32,750,1,0,
32,788,1,0,
32,825,0,1,
32,864,1,0,
32,903,1,0,
32,943,1,0,
32,983,1,0,
32,1023,1,0,
32,1062,1,0,
32,1116,1,0,
32,1153,1,0,
32,1190,1,0,
32,1235,1,0,
33,0,1,0,
33,67,0,1,
33,144,0,0,
33,237,0,1,
33,310,1,0,
33,380,0,1,
33,484,0,1,
33,563,0,1,
33,640,0,1,
33,707,0,1,
33,806,0,1,
33,922,0,1,
33,995,0,1,
33,1063,0,1,
33,1126,0,1,
33,1180,0,1,
33,1232,0,1,
33,1280,0,1,
33,1330,0,1,
33,1382,0,0,
33,1430,0,1,
33,1477,0,1,
33,1526,0,1,
33,1572,0,1,
33,1620,0,1,
33,1666,0,1,
33,1711,0,1,
33,1754,0,1,
33,1804,0,1,
33,1849,0,1,
33,1896,0,1,
34,0,1,0,
34,51,0,0,
34,95,1,0,
34,146,1,0,
34,190,1,0,
34,241,1,0,
34,286,0,1,
34,337,1,0,
34,384,1,0,
34,433,1,0,
34,484,1,0,
34,532,1,0,
34,576,1,0,
34,621,1,0,
34,672,1,0,
34,717,1,0,
34,762,1,0,
34,812,1,0,
34,855,1,0,
34,898,1,0,
34,944,1,0,
34,992,1,0,
34,1045,1,0,
34,1100,1,0,
34,1159,1,0,
34,1228,1,0,
34,1285,1,0,
34,1336,1,0,
34,1395,1,0,
34,1451,1,0,
34,1500,1,0,
34,1560,1,0,
34,1617,1,0,
34,1668,1,0,
34,1722,1,0,
34,1789,1,0,
34,1852,1,0,
34,1907,1,0,
34,1962,1,0,
34,2022,1,0,
34,2075,1,0,
34,2123,0,1,
34,2173,0,1,
34,2226,0,1,
34,2278,0,1,
34,2335,0,1,
34,2387,0,1,
34,2433,1,0,
34,2482,0,0,
34,2531,0,0,
34,2577,1,0,
34,2626,1,0,
34,2676,0,0,
34,2723,0,0,
34,2779,1,0,
34,2828,1,0,
34,2874,1,0,
34,2921,1,0,
34,2970,1,0,
34,3017,1,0,
34,3065,1,0,
34,3111,1,0,
34,3154,1,0,
34,3203,1,0,
34,3251,1,0,
34,3297,1,0,
34,3342,1,0,
34,3390,1,0,
34,3442,1,0,
34,3486,1,0,
34,3533,1,0,
34,3581,1,0,
34,3627,1,0,
34,3670,1,0,
34,3720,1,0,
34,3766,1,0,
34,3812,1,0,
34,3868,1,0,
34,3916,1,0,
34,3960,1,0,
34,4005,1,0,
34,4054,1,0,
34,4097,1,0,
34,4148,1,0,
34,4208,1,0,
34,4258,1,0,
34,4309,1,0,
34,4359,1,0,
34,4407,1,0,
34,4456,1,0,
34,4501,1,0,
34,4546,1,0,
34,4589,1,0,
34,4634,1,0,
34,4680,1,0,
34,4730,0,0,
34,4776,1,0,
34,4823,1,0,
34,4869,1,0,
34,4917,1,0,
34,4984,1,0,
34,5026,1,0,
34,5075,1,0,
34,5121,1,0,
34,5165,1,0,
35,0,1,0,
35,42,1,0,
35,81,1,0,
35,125,0,0,
35,169,1,0,
35,208,1,0,
35,246,1,0,
35,284,1,0,
35,324,0,0,
35,362,0,1,
35,401,0,1,
35,447,0,1,
35,485,1,0,
35,523,0,0,
35,570,1,0,
35,609,1,0,
35,648,0,1,
35,688,0,0,
35,726,0,1,
35,765,0,1,
35,804,0,0,
35,844,0,1,
35,885,0,1,
35,923,1,0,
35,965,1,0,
35,1007,1,0,
35,1046,1,0,
35,1086,1,0,
35,1125,1,0,
35,1166,1,0,
35,1209,1,0,
35,1250,1,0,
35,1290,1,0,
35,1331,1,0,
35,1373,1,0,
35,1416,1,0,
35,1455,1,0,
35,1494,1,0,
35,1534,1,0,
35,1574,1,0,
35,1614,1,0,
35,1655,1,0,
35,1694,1,0,
