trial,_right_canvas,times,_left_canvas,Unnamed: 4
27,0,261,1,
27,0,305,1,
27,1,346,0,
27,0,387,0,
27,0,433,0,
27,0,473,1,
27,0,521,1,
27,1,568,0,
27,0,615,0,
27,0,662,0,
27,0,703,0,
27,0,745,1,
27,0,784,0,
27,0,827,1,
27,0,864,0,
27,0,914,1,
27,0,953,0,
27,0,995,0,
28,1,0,0,
28,0,40,0,
28,0,75,0,
28,1,114,0,
28,1,148,0,
28,1,185,0,
28,0,220,0,
28,0,255,0,
28,1,286,0,
28,0,318,0,
28,1,350,0,
28,0,386,0,
28,0,421,0,
28,1,453,0,
28,1,486,0,
28,0,520,0,
28,1,556,0,
28,1,587,0,
28,1,618,0,
28,0,653,0,
28,0,689,0,
28,1,722,0,
28,1,756,0,
28,0,788,0,
28,0,821,0,
28,1,853,0,
28,1,886,0,
29,0,0,1,
29,0,35,1,
29,0,75,1,
29,0,110,1,
29,0,148,1,
29,0,185,1,
29,0,217,1,
29,0,248,1,
29,0,282,1,
29,0,316,1,
29,0,358,1,
29,0,392,1,
29,0,424,1,
29,0,456,1,
29,0,490,1,
29,0,523,1,
29,0,557,1,
29,0,593,1,
29,0,629,1,
29,0,663,1,
29,0,697,1,
29,0,727,1,
29,0,758,0,
29,0,791,1,
29,0,823,1,
29,0,855,1,
30,1,0,0,
30,1,45,0,
30,1,81,0,
30,1,117,0,
30,1,150,0,
30,1,182,0,
30,1,215,0,
30,1,246,0,
30,1,280,0,
30,1,315,0,
30,1,349,0,
30,1,383,0,
30,1,416,0,
30,1,445,0,
30,1,478,0,
30,1,512,0,
30,0,552,1,
30,0,584,1,
30,0,620,1,
31,0,0,1,
31,0,36,1,
31,0,70,1,
31,0,104,0,
31,0,137,1,
31,0,172,1,
31,0,207,1,
31,0,250,1,
31,0,294,1,
31,0,329,1,
31,0,365,1,
31,0,400,1,
31,0,440,1,
31,0,477,1,
31,0,518,1,
31,1,553,0,
31,0,589,1,
31,0,630,0,
31,0,666,1,
32,1,0,0,
32,0,44,1,
32,1,77,0,
32,1,111,0,
32,1,142,0,
32,0,174,0,
32,0,208,1,
32,0,242,0,
32,1,275,0,
32,1,311,0,
32,0,343,0,
32,0,377,1,
32,1,411,0,
32,0,445,1,
32,0,475,1,
32,0,508,1,
32,0,540,1,
32,0,582,1,
32,0,614,0,
32,0,648,1,
32,0,685,1,
32,0,718,1,
32,0,752,1,
32,0,786,1,
32,0,821,1,
32,0,854,1,
32,0,886,1,
32,0,918,1,
32,0,957,1,
33,0,0,1,
33,0,35,1,
33,0,80,1,
33,0,124,1,
33,0,157,1,
33,0,188,1,
33,0,221,1,
33,0,256,1,
33,0,294,1,
33,0,330,1,
33,0,360,1,
33,0,394,1,
33,0,429,1,
33,0,462,1,
33,0,490,1,
33,0,522,1,
33,0,555,1,
33,0,587,1,
33,0,618,1,
33,0,649,1,
33,0,681,1,
33,0,716,1,
33,0,748,1,
33,0,781,1,
33,0,812,1,
33,0,845,1,
33,0,877,1,
33,0,910,1,
33,0,945,1,
33,0,981,1,
33,0,1010,1,
33,0,1046,1,
33,0,1080,1,
33,0,1114,1,
33,0,1148,1,
33,0,1180,1,
33,0,1216,1,
33,0,1254,1,
33,0,1289,1,
33,0,1323,1,
33,0,1354,1,
33,0,1390,1,
33,0,1426,1,
33,0,1462,1,
33,0,1498,1,
33,0,1531,1,
33,0,1570,1,
33,0,1606,1,
33,0,1640,1,
33,0,1675,1,
33,0,1712,1,
33,0,1748,1,
33,0,1785,1,
33,0,1819,1,
33,0,1851,1,
33,0,1884,1,
34,0,0,1,
34,0,33,1,
34,0,71,1,
34,0,109,1,
34,0,146,1,
34,0,183,1,
34,0,221,0,
34,0,258,1,
34,0,292,0,
34,0,327,1,
34,0,361,1,
34,0,405,1,
34,0,449,1,
34,0,484,1,
34,0,520,1,
34,0,555,1,
34,0,588,1,
34,0,621,1,
34,0,656,1,
34,0,689,1,
34,0,727,1,
34,0,764,1,
34,0,797,1,
34,0,831,1,
35,1,0,0,
35,0,40,0,
35,1,79,0,
35,1,119,0,
35,0,161,0,
35,1,198,0,
35,1,236,0,
35,1,278,0,
35,1,317,0,
35,1,357,0,
35,1,399,0,
35,1,439,0,
35,0,476,0,
35,0,509,1,
35,1,543,0,
35,0,580,0,
35,0,617,1,
35,1,647,0,
35,0,679,0,
36,1,0,0,
36,1,35,0,
36,1,75,0,
36,1,108,0,
36,1,146,0,
36,0,187,0,
36,1,224,0,
36,1,261,0,
36,1,296,0,
36,1,334,0,
36,1,375,0,
36,1,415,0,
36,1,456,0,
36,0,493,0,
36,1,530,0,
36,0,566,0,
36,1,604,0,
36,1,644,0,
