trial,_left_canvas,times,_right_canvas,Unnamed: 4
17,0,0,1,
17,0,37,1,
17,0,70,0,
17,1,109,0,
17,1,146,0,
17,0,187,0,
17,1,225,0,
17,1,262,0,
17,1,297,0,
17,1,337,0,
17,1,371,0,
17,1,411,0,
17,1,448,0,
17,1,482,0,
17,1,517,0,
17,1,550,0,
17,1,588,0,
17,1,623,0,
17,1,661,0,
17,1,703,0,
17,1,739,0,
17,1,773,0,
17,1,809,0,
17,1,843,0,
17,1,877,0,
17,1,914,0,
17,0,947,0,
17,1,981,0,
18,0,0,1,
18,0,35,1,
18,0,75,1,
18,0,109,1,
18,0,147,1,
18,0,181,1,
18,0,215,1,
18,0,253,1,
18,0,290,1,
18,0,324,1,
18,0,360,1,
18,0,397,1,
18,0,435,1,
18,0,473,1,
18,0,508,1,
18,0,543,1,
18,0,579,1,
18,0,618,1,
18,0,652,1,
18,0,685,1,
18,0,722,1,
18,0,755,1,
18,0,791,1,
18,0,827,1,
18,0,863,1,
18,0,900,1,
18,0,934,1,
18,0,967,1,
18,0,1005,1,
19,0,0,1,
19,1,34,0,
19,1,67,0,
19,1,101,0,
19,0,134,0,
19,1,174,0,
19,0,207,0,
19,1,241,0,
19,1,278,0,
19,1,315,0,
19,1,350,0,
19,1,384,0,
19,1,417,0,
19,1,451,0,
19,0,492,1,
19,0,530,1,
19,0,564,1,
19,0,602,1,
19,0,636,1,
19,0,675,1,
19,0,712,1,
19,0,748,1,
19,0,784,1,
19,0,825,1,
19,0,863,1,
19,0,896,1,
19,0,930,1,
19,0,967,1,
19,0,1001,0,
19,0,1037,1,
19,0,1076,1,
19,0,1132,1,
19,0,1168,1,
19,1,1203,0,
19,1,1238,0,
20,0,0,1,
20,0,41,1,
20,0,84,1,
20,0,132,1,
20,0,175,1,
20,0,213,1,
20,0,247,1,
20,0,282,1,
20,0,321,1,
20,0,356,1,
20,0,392,1,
20,0,430,1,
20,0,467,1,
20,0,503,1,
20,0,543,1,
20,0,576,1,
20,0,610,1,
20,0,646,1,
20,0,683,1,
20,0,717,1,
20,1,752,0,
20,1,787,0,
20,1,821,0,
20,1,858,0,
20,1,892,0,
20,1,930,0,
21,0,0,0,
21,1,36,0,
21,1,72,0,
21,1,107,0,
21,1,141,0,
21,1,175,0,
21,0,210,0,
21,1,243,0,
21,1,276,0,
21,1,313,0,
21,1,347,0,
21,1,383,0,
21,1,418,0,
21,1,455,0,
21,1,489,0,
21,1,527,0,
21,1,561,0,
21,1,601,0,
21,1,636,0,
21,1,672,0,
21,1,705,0,
21,1,739,0,
21,1,772,0,
21,1,809,0,
21,1,846,0,
21,1,882,0,
21,1,918,0,
21,1,956,0,
21,1,989,0,
21,1,1023,0,
21,1,1056,0,
21,1,1095,0,
22,1,0,0,
22,0,49,1,
22,0,89,1,
22,0,128,1,
22,0,169,1,
22,0,209,1,
22,0,249,0,
22,1,295,0,
22,1,335,0,
22,1,368,0,
22,1,401,0,
22,1,438,0,
22,1,470,0,
22,1,503,0,
22,1,540,0,
22,1,578,0,
22,1,614,0,
22,0,651,1,
22,0,687,1,
22,0,726,1,
22,0,766,1,
22,0,802,1,
