trial,_left_canvas,_right_canvas,times,Unnamed: 4
12,0,0,5977,
12,1,0,6023,
12,0,0,6068,
12,0,1,6105,
12,0,0,6150,
12,0,1,6199,
12,0,1,6251,
12,0,1,6298,
12,0,1,6336,
12,0,1,6373,
12,0,1,6408,
12,0,1,6455,
12,1,0,6490,
12,0,1,6533,
12,0,1,6569,
12,0,1,6602,
12,0,1,6640,
12,1,0,6682,
12,1,0,6716,
12,1,0,6752,
12,1,0,6785,
12,1,0,6825,
12,1,0,6865,
12,1,0,6901,
12,1,0,6937,
12,1,0,6971,
12,1,0,7004,
12,1,0,7037,
12,1,0,7083,
12,1,0,7117,
12,1,0,7153,
12,1,0,7186,
12,1,0,7219,
12,1,0,7252,
12,1,0,7286,
12,1,0,7320,
12,1,0,7355,
12,1,0,7388,
12,1,0,7422,
12,1,0,7458,
12,1,0,7487,
12,1,0,7517,
12,1,0,7549,
12,1,0,7582,
12,1,0,7616,
12,1,0,7649,
12,1,0,7683,
12,1,0,7717,
12,1,0,7751,
12,1,0,7784,
12,1,0,7819,
12,1,0,7858,
12,1,0,7890,
12,1,0,7925,
12,1,0,7959,
12,1,0,7993,
12,1,0,8036,
12,1,0,8068,
12,1,0,8101,
13,1,0,0,
13,0,0,45,
13,1,0,94,
13,1,0,137,
13,0,0,181,
13,0,0,219,
13,0,1,262,
13,0,0,297,
13,1,0,341,
13,1,0,385,
13,1,0,426,
13,1,0,464,
13,1,0,503,
13,1,0,536,
13,1,0,562,
13,1,0,592,
13,1,0,628,
13,0,1,665,
13,0,1,708,
13,0,1,743,
13,0,1,776,
13,0,1,808,
13,0,1,842,
13,0,1,875,
13,0,1,917,
13,0,1,948,
13,0,1,982,
13,0,1,1026,
13,0,1,1066,
13,0,1,1093,
14,0,0,0,
14,0,1,34,
14,0,1,68,
14,0,1,112,
14,0,1,145,
14,0,1,179,
14,0,0,234,
14,0,0,265,
14,0,1,299,
14,0,1,339,
14,0,1,379,
14,0,1,414,
14,0,1,449,
14,0,1,486,
14,0,1,520,
14,0,1,565,
14,0,1,604,
15,0,0,0,
15,1,0,37,
15,0,1,70,
15,0,0,104,
15,0,0,140,
15,0,0,176,
15,0,1,220,
15,1,0,255,
15,0,0,290,
15,0,1,324,
15,0,1,357,
15,1,0,391,
15,0,1,427,
15,0,1,460,
15,1,0,496,
15,0,0,537,
15,1,0,582,
16,0,0,0,
16,0,0,34,
16,1,0,71,
16,1,0,102,
16,0,0,134,
16,0,0,167,
16,1,0,201,
16,1,0,241,
16,0,0,274,
16,0,1,308,
16,0,1,341,
16,0,1,378,
16,0,1,418,
16,0,1,450,
16,0,1,483,
16,0,1,517,
16,0,1,550,
16,0,1,585,
16,0,1,620,
16,1,0,655,
16,1,0,694,
16,1,0,726,
16,1,0,779,
16,1,0,810,
16,1,0,851,
16,1,0,893,
16,1,0,940,
16,1,0,971,
16,1,0,1003,
16,1,0,1036,
16,0,0,1067,
16,0,0,1101,
16,0,0,1134,
16,0,0,1169,
16,0,0,1201,
16,0,0,1236,
16,0,0,1275,
16,0,0,1310,
16,0,0,1352,
16,0,0,1393,
16,1,0,1435,
16,0,0,1468,
16,0,0,1502,
16,0,1,1536,
16,0,1,1576,
17,0,0,0,
17,0,1,43,
17,1,0,78,
17,1,0,112,
17,0,1,153,
17,0,0,193,
17,0,0,228,
17,0,0,260,
17,0,1,294,
17,0,1,329,
17,1,0,362,
17,1,0,397,
17,1,0,431,
17,1,0,467,
17,1,0,501,
17,1,0,532,
17,1,0,562,
17,1,0,592,
17,1,0,627,
17,1,0,660,
17,1,0,695,
17,1,0,728,
17,1,0,764,
17,1,0,822,
17,1,0,860,
17,1,0,895,
17,1,0,927,
17,1,0,961,
17,1,0,995,
17,1,0,1026,
17,1,0,1063,
17,1,0,1097,
17,1,0,1130,
17,1,0,1177,
17,1,0,1211,
18,0,0,0,
18,0,0,31,
18,0,0,66,
18,0,0,100,
18,0,0,138,
18,0,0,172,
18,1,0,218,
18,0,1,264,
18,0,1,301,
18,0,1,334,
18,0,1,367,
18,0,1,400,
18,0,1,438,
18,0,1,480,
18,0,1,517,
18,0,0,552,
18,0,0,585,
18,0,0,633,
19,1,0,0,
19,0,0,36,
19,0,1,78,
19,0,0,114,
19,0,1,148,
19,0,1,183,
19,0,1,216,
19,0,1,249,
19,0,1,287,
19,1,0,329,
19,0,0,363,
19,0,0,396,
19,0,1,430,
19,0,1,462,
19,0,1,496,
19,0,0,532,
19,0,1,566,
19,0,1,599,
19,0,1,635,
19,0,1,669,
19,1,0,703,
19,1,0,742,
19,0,0,780,
19,1,0,830,
19,1,0,864,
19,1,0,898,
19,1,0,931,
19,1,0,965,
19,1,0,999,
19,1,0,1034,
19,1,0,1064,
19,1,0,1099,
19,1,0,1132,
19,1,0,1165,
19,1,0,1199,
19,1,0,1231,
19,1,0,1265,
19,1,0,1299,
19,1,0,1334,
19,1,0,1367,
19,1,0,1420,
19,0,1,1457,
19,0,1,1499,
19,0,1,1538,
19,0,1,1582,
19,0,1,1624,
19,0,1,1665,
19,0,1,1702,
19,0,1,1741,
19,0,1,1784,
19,0,1,1818,
19,0,1,1850,
19,0,1,1886,
19,0,1,1931,
19,0,1,1966,
19,1,0,2003,
19,0,1,2048,
19,0,1,2082,
19,1,0,2120,
19,1,0,2156,
19,1,0,2189,
19,1,0,2231,
19,1,0,2265,
19,1,0,2298,
19,1,0,2335,
19,1,0,2372,
19,1,0,2408,
19,1,0,2449,
19,1,0,2484,
19,1,0,2516,
19,1,0,2550,
19,1,0,2589,
19,1,0,2624,
19,1,0,2666,
19,1,0,2699,
20,0,1,0,
20,0,1,35,
20,0,1,66,
20,0,1,98,
20,0,1,131,
20,0,1,168,
20,0,1,202,
20,0,0,236,
20,0,1,272,
20,0,1,314,
20,0,1,347,
20,0,0,380,
20,0,0,414,
20,0,1,453,
20,0,0,492,
21,0,1,0,
21,0,1,39,
21,0,0,80,
21,0,0,115,
21,1,0,148,
21,0,0,181,
21,1,0,216,
21,1,0,248,
21,1,0,313,
21,0,0,347,
21,1,0,382,
21,1,0,417,
21,1,0,464,
21,1,0,501,
22,0,1,0,
22,0,1,52,
22,0,0,97,
22,0,1,148,
22,0,1,195,
22,0,1,250,
22,0,0,298,
22,0,0,357,
22,0,1,413,
22,0,1,494,
22,0,1,566,
22,0,1,599,
22,0,1,632,
22,0,1,666,
22,0,1,699,
22,0,1,734,
22,0,1,766,
22,0,1,803,
22,0,1,836,
22,0,1,867,
22,0,1,901,
22,0,0,933,
22,0,1,967,
22,0,1,1000,
22,0,1,1034,
22,0,1,1067,
22,0,1,1101,
22,0,1,1135,
22,0,1,1167,
23,1,0,0,
23,0,1,33,
23,0,0,67,
23,0,1,100,
23,1,0,133,
23,0,0,171,
23,1,0,207,
23,1,0,250,
23,1,0,285,
23,1,0,340,
23,1,0,384,
23,1,0,421,
23,1,0,461,
23,1,0,502,
23,1,0,546,
23,1,0,601,
23,1,0,637,
23,1,0,671,
23,1,0,718,
23,1,0,751,
23,1,0,785,
23,1,0,820,
23,1,0,856,
23,1,0,891,
23,1,0,923,
23,1,0,954,
23,1,0,987,
23,1,0,1022,
23,1,0,1058,
23,1,0,1094,
23,0,0,1129,
23,1,0,1171,
23,1,0,1208,
23,1,0,1244,
23,1,0,1288,
23,1,0,1322,
24,1,0,0,
24,1,0,36,
24,1,0,67,
24,1,0,101,
24,1,0,139,
24,1,0,171,
24,1,0,203,
24,1,0,235,
24,1,0,269,
24,1,0,300,
24,1,0,334,
24,1,0,370,
24,1,0,406,
24,1,0,438,
24,0,1,489,
24,1,0,523,
24,1,0,567,
24,1,0,600,
24,0,1,633,
24,1,0,667,
24,1,0,704,
24,0,0,736,
24,1,0,774,
24,1,0,809,
24,1,0,852,
24,1,0,898,
25,0,0,0,
25,1,0,34,
25,0,1,67,
25,0,1,113,
25,0,1,155,
25,0,1,196,
25,0,1,230,
25,0,1,265,
25,0,1,298,
25,0,1,334,
25,0,0,371,
25,0,1,416,
25,0,1,470,
25,0,1,503,
25,0,1,536,
25,0,1,582,
25,0,1,622,
25,0,1,662,
25,0,1,696,
25,0,1,732,
25,0,1,764,
25,0,1,798,
25,0,1,831,
25,0,1,863,
25,0,1,896,
25,0,1,929,
25,0,1,963,
25,0,1,996,
25,0,1,1031,
25,0,1,1065,
25,0,1,1097,
25,0,1,1132,
25,0,1,1166,
26,0,1,0,
26,0,1,37,
26,0,1,73,
26,0,1,116,
26,0,0,166,
26,0,0,211,
26,0,1,249,
26,0,0,295,
26,0,1,344,
26,0,1,393,
26,0,1,436,
26,0,1,501,
26,0,1,539,
26,0,1,584,
26,0,1,624,
26,0,1,681,
26,0,1,719,
26,0,1,752,
26,0,1,786,
26,0,1,822,
26,0,1,857,
26,0,1,901,
26,0,1,935,
26,0,1,969,
27,1,0,0,
27,1,0,35,
27,1,0,67,
27,1,0,100,
27,1,0,133,
27,1,0,167,
27,1,0,203,
27,1,0,233,
27,1,0,267,
27,0,0,300,
27,0,1,334,
27,0,1,368,
27,0,1,403,
27,0,1,437,
27,0,1,468,
27,0,1,501,
27,1,0,534,
27,0,1,567,
27,1,0,601,
27,1,0,636,
27,1,0,668,
27,1,0,701,
27,1,0,734,
27,1,0,768,
27,1,0,811,
27,1,0,854,
27,1,0,893,
27,1,0,940,
27,1,0,989,
27,1,0,1049,
27,1,0,1105,
27,1,0,1159,
27,1,0,1206,
27,1,0,1253,
27,0,1,1301,
27,0,1,1360,
27,0,1,1409,
27,1,0,1464,
27,0,1,1505,
27,0,1,1551,
27,0,1,1594,
27,0,1,1636,
27,0,1,1684,
27,0,1,1726,
27,0,1,1775,
27,0,1,1828,
27,0,1,1868,
27,0,1,1901,
27,0,1,1936,
27,0,1,1969,
27,0,1,2003,
27,0,1,2037,
27,0,1,2070,
27,0,1,2103,
27,0,1,2136,
27,0,1,2169,
27,0,1,2203,
27,0,1,2237,
27,0,1,2269,
