trial,_left_canvas,times,_right_canvas,Unnamed: 4
35,1,0,0,
35,0,63,0,
35,0,113,1,
35,0,163,0,
35,0,215,0,
35,0,270,0,
35,1,321,0,
35,1,373,0,
35,0,419,0,
35,1,470,0,
35,1,524,0,
35,1,579,0,
35,1,633,0,
35,0,687,1,
35,0,742,1,
35,0,793,1,
35,0,849,1,
35,0,900,1,
35,0,953,1,
35,0,1005,1,
35,0,1059,1,
35,0,1113,1,
35,0,1163,1,
35,0,1212,1,
35,0,1266,1,
35,0,1320,1,
35,0,1375,1,
35,0,1429,1,
35,0,1483,0,
35,0,1534,1,
35,0,1585,1,
35,0,1634,0,
35,0,1684,0,
35,0,1745,0,
36,0,0,1,
36,0,65,1,
36,0,131,0,
36,0,209,1,
36,0,308,0,
36,0,363,1,
36,0,415,1,
36,0,470,1,
36,0,526,1,
36,0,579,1,
36,0,632,1,
36,0,684,1,
36,0,741,1,
36,0,795,1,
36,0,845,1,
36,0,899,1,
36,0,954,1,
36,0,1002,1,
36,0,1057,1,
36,0,1111,1,
36,0,1163,1,
36,0,1211,1,
36,0,1262,1,
36,0,1309,1,
36,0,1361,1,
36,0,1412,1,
36,0,1463,0,
36,0,1516,0,
36,0,1563,1,
36,1,1612,0,
36,0,1668,1,
36,1,1720,0,
36,0,1769,0,
36,0,1819,1,
36,1,1870,0,
36,1,1923,0,
36,1,1970,0,
36,1,2021,0,
36,0,2069,1,
36,0,2127,1,
36,1,2179,0,
36,0,2231,1,
36,0,2282,1,
36,0,2333,1,
36,0,2386,1,
36,0,2432,1,
36,0,2482,1,
36,0,2532,0,
36,0,2583,0,
36,0,2631,1,
36,0,2681,0,
36,0,2733,1,
36,0,2788,1,
36,0,2840,1,
36,0,2889,0,
36,0,2935,1,
36,0,2982,0,
36,0,3035,1,
36,0,3086,0,
36,0,3137,0,
36,0,3194,1,
36,1,3243,0,
36,0,3296,0,
36,1,3350,0,
36,0,3401,1,
36,0,3448,1,
36,0,3500,0,
36,0,3550,1,
36,0,3608,1,
37,1,0,0,
37,1,56,0,
37,0,114,0,
37,0,170,0,
37,0,220,0,
37,0,272,1,
37,0,325,0,
37,0,375,1,
37,0,426,1,
37,0,486,1,
37,0,542,1,
37,0,599,1,
37,0,652,1,
37,0,706,1,
37,0,755,1,
37,0,807,1,
37,0,860,1,
37,0,913,1,
37,0,965,1,
37,0,1020,1,
37,0,1072,1,
37,0,1117,1,
37,0,1172,0,
37,0,1222,1,
38,0,0,0,
38,0,46,0,
38,0,104,1,
38,0,153,1,
38,0,204,0,
38,0,255,0,
38,0,303,1,
38,0,356,1,
38,0,407,1,
38,0,464,1,
38,0,518,1,
38,0,574,1,
38,0,629,1,
38,0,686,1,
38,0,738,1,
38,0,792,1,
38,0,841,1,
38,0,890,1,
38,0,941,1,
38,0,995,1,
38,0,1044,1,
38,0,1105,1,
38,0,1158,1,
38,0,1213,1,
38,0,1268,1,
38,0,1321,1,
38,0,1373,1,
38,0,1428,1,
38,0,1483,1,
38,0,1539,1,
38,1,1590,0,
38,1,1642,0,
38,1,1691,0,
38,1,1742,0,
38,1,1802,0,
38,1,1857,0,
38,1,1927,0,
38,1,2007,0,
38,1,2105,0,
38,1,2162,0,
38,1,2215,0,
38,1,2265,0,
38,1,2319,0,
38,0,2372,0,
38,1,2421,0,
38,1,2475,0,
38,1,2526,0,
38,1,2578,0,
38,1,2629,0,
38,0,2684,0,
38,0,2732,0,
38,0,2785,0,
38,1,2837,0,
38,1,2886,0,
38,1,2938,0,
38,1,2986,0,
38,1,3033,0,
38,1,3088,0,
38,1,3140,0,
38,1,3190,0,
38,1,3241,0,
38,1,3292,0,
38,1,3344,0,
38,1,3396,0,
38,1,3447,0,
38,1,3497,0,
38,1,3554,0,
38,1,3608,0,
38,1,3656,0,
38,1,3708,0,
38,0,3774,1,
38,0,3824,0,
38,0,3872,1,
38,0,3924,1,
38,0,3975,1,
38,0,4024,1,
38,0,4074,1,
38,0,4124,1,
38,0,4185,1,
38,0,4248,1,
38,0,4312,1,
38,0,4378,1,
38,0,4441,1,
38,0,4490,1,
38,0,4539,1,
38,0,4593,1,
38,0,4647,1,
38,0,4697,1,
38,1,4755,0,
38,1,4826,0,
38,0,4890,0,
38,1,4967,0,
38,1,5036,0,
38,1,5116,0,
38,1,5182,0,
38,1,5246,0,
38,1,5351,0,
38,1,5486,0,
38,1,5547,0,
38,1,5614,0,
38,0,5671,0,
38,1,5726,0,
38,1,5832,0,
38,1,5922,0,
38,1,6023,0,
38,1,6078,0,
38,1,6128,0,
38,1,6177,0,
38,1,6231,0,
38,1,6285,0,
38,1,6335,0,
38,0,6387,0,
38,1,6435,0,
38,0,6487,0,
38,1,6538,0,
38,1,6588,0,
38,1,6637,0,
38,0,6692,0,
38,1,6740,0,
38,0,6788,0,
38,1,6841,0,
38,1,6890,0,
38,0,6941,0,
38,1,6991,0,
38,1,7045,0,
38,1,7097,0,
38,1,7145,0,
38,1,7194,0,
38,0,7247,0,
38,1,7303,0,
38,1,7364,0,
38,1,7423,0,
38,1,7488,0,
38,1,7557,0,
38,0,7626,1,
38,0,7689,1,
38,0,7755,1,
38,0,7821,1,
38,0,7884,1,
38,0,7948,1,
38,0,8006,1,
38,0,8073,1,
38,0,8146,1,
38,0,8215,1,
38,0,8274,1,
38,0,8354,1,
38,0,8418,1,
39,1,0,0,
39,1,69,0,
39,1,123,0,
39,0,183,0,
39,0,239,0,
39,1,289,0,
39,1,341,0,
39,1,397,0,
39,1,449,0,
39,1,496,0,
39,1,553,0,
39,1,610,0,
39,1,665,0,
39,1,713,0,
39,1,766,0,
39,0,817,0,
39,0,870,1,
39,0,922,1,
39,1,980,0,
39,1,1029,0,
39,1,1082,0,
39,0,1138,0,
39,0,1193,1,
39,0,1246,1,
39,0,1299,0,
39,0,1354,0,
39,0,1428,0,
39,0,1526,0,
39,1,1653,0,
39,1,1707,0,
39,1,1771,0,
39,1,1828,0,
39,1,1881,0,
39,1,1932,0,
39,1,1989,0,
39,1,2044,0,
39,1,2101,0,
39,1,2158,0,
39,1,2209,0,
39,1,2261,0,
39,0,2315,0,
39,1,2371,0,
39,1,2425,0,
39,1,2473,0,
39,1,2525,0,
39,1,2576,0,
39,1,2625,0,
39,1,2672,0,
39,1,2724,0,
39,1,2773,0,
39,1,2828,0,
39,1,2878,0,
39,1,2929,0,
39,1,2977,0,
39,1,3023,0,
39,0,3074,1,
39,0,3127,1,
39,0,3176,0,
39,0,3232,1,
39,1,3284,0,
40,0,0,1,
40,0,83,1,
40,0,146,1,
40,0,214,1,
40,0,279,1,
40,0,353,1,
40,0,428,1,
40,0,497,1,
40,0,558,1,
40,0,613,1,
40,0,664,1,
40,0,718,1,
40,0,772,1,
41,1,0,0,
41,1,86,0,
41,1,148,0,
41,1,205,0,
41,1,267,0,
41,1,333,0,
41,1,445,0,
41,1,561,0,
41,1,693,0,
41,1,765,0,
41,1,827,0,
41,1,887,0,
41,1,959,0,
41,1,1046,0,
41,1,1134,0,
41,1,1206,0,
41,1,1267,0,
41,1,1326,0,
41,1,1385,0,
41,1,1453,0,
42,0,0,1,
42,0,59,0,
42,1,114,0,
42,0,166,0,
42,0,220,1,
42,0,269,0,
42,0,319,0,
42,0,368,0,
42,0,420,1,
42,0,478,1,
42,0,533,1,
42,0,595,1,
42,0,649,1,
42,0,701,1,
42,0,762,1,
42,0,818,1,
42,0,875,1,
42,0,926,1,
42,0,977,1,
42,0,1028,1,
42,0,1074,1,
42,0,1129,1,
43,1,0,0,
43,1,117,0,
43,0,177,0,
43,0,235,0,
43,1,287,0,
43,1,337,0,
43,1,391,0,
43,1,448,0,
43,1,504,0,
43,1,560,0,
43,1,615,0,
43,1,671,0,
43,1,732,0,
43,1,795,0,
43,1,848,0,
43,1,903,0,
43,1,959,0,
43,1,1011,0,
43,1,1064,0,
43,1,1113,0,
43,1,1164,0,
43,1,1214,0,
43,1,1265,0,
43,1,1315,0,
43,1,1367,0,
43,1,1418,0,
43,1,1470,0,
44,1,0,0,
44,0,74,0,
44,0,135,1,
44,1,194,0,
44,0,252,0,
44,0,317,1,
44,0,386,1,
44,0,452,1,
44,0,518,1,
44,0,580,1,
44,0,637,1,
44,0,708,1,
44,0,771,1,
44,0,838,1,
44,0,915,1,
45,0,0,0,
45,0,69,0,
45,0,125,0,
45,0,181,0,
45,0,233,0,
45,0,291,0,
45,0,349,0,
45,0,402,0,
45,0,459,0,
45,0,517,0,
45,0,570,0,
45,0,628,1,
45,0,704,1,
45,0,784,1,
45,0,852,1,
45,0,975,1,
45,0,1028,1,
45,0,1079,1,
45,0,1129,1,
45,0,1182,1,
45,0,1239,1,
46,0,0,0,
46,1,69,0,
46,0,121,0,
46,1,173,0,
46,0,225,0,
46,0,276,0,
46,0,328,1,
46,0,377,1,
46,0,431,1,
46,0,485,1,
46,0,550,1,
46,0,612,1,
46,0,698,1,
46,0,758,1,
46,0,837,1,
46,0,925,1,
46,0,1041,1,
46,0,1099,1,
46,0,1152,1,
46,0,1207,1,
46,0,1263,1,
47,0,0,0,
47,1,63,0,
47,0,132,0,
47,0,220,0,
47,1,347,0,
47,1,414,0,
47,1,480,0,
47,0,533,0,
47,0,602,0,
47,1,669,0,
47,0,736,0,
47,0,801,0,
47,1,856,0,
47,1,909,0,
47,1,964,0,
47,1,1020,0,
47,1,1082,0,
47,1,1138,0,
47,1,1189,0,
47,1,1240,0,
47,0,1293,0,
47,1,1344,0,
47,1,1397,0,
47,1,1448,0,
47,1,1501,0,
47,1,1550,0,
47,1,1603,0,
47,1,1653,0,
47,1,1705,0,
47,1,1756,0,
47,1,1808,0,
47,1,1863,0,
47,1,1921,0,
47,1,1982,0,
47,1,2034,0,
47,1,2086,0,
47,1,2140,0,
48,0,0,0,
48,0,59,0,
48,0,111,1,
48,0,165,1,
48,0,219,1,
48,0,275,1,
48,0,328,1,
48,0,382,1,
48,0,439,1,
48,0,495,1,
48,0,546,1,
48,0,600,1,
48,0,659,1,
48,0,714,1,
48,0,769,1,
48,0,820,1,
48,0,878,1,
48,0,932,1,
48,0,984,1,
48,0,1039,1,
48,0,1094,1,
