trial,_left_canvas,times,_right_canvas,Unnamed: 4
44,0,28,1,
44,0,71,0,
44,1,116,0,
44,1,151,0,
44,1,203,0,
44,1,240,0,
44,1,278,0,
44,1,311,0,
44,1,354,0,
44,1,395,0,
44,1,440,0,
44,1,479,0,
44,1,509,0,
44,0,549,1,
44,0,581,1,
44,0,615,1,
44,0,649,1,
44,0,689,1,
44,0,733,1,
44,0,770,1,
44,0,814,1,
44,0,859,1,
44,0,894,1,
45,0,0,1,
45,0,49,1,
45,0,90,1,
45,0,149,1,
45,0,200,1,
45,0,240,1,
45,0,290,1,
45,0,334,1,
45,0,376,1,
45,0,414,1,
45,0,447,1,
45,0,491,1,
45,0,527,1,
45,0,579,1,
45,0,628,1,
45,0,674,1,
45,0,718,1,
46,1,0,0,
46,1,36,0,
46,1,65,0,
46,1,93,0,
46,1,130,0,
46,1,164,0,
46,1,193,0,
46,1,232,0,
46,1,284,0,
46,1,317,0,
46,1,353,0,
46,1,383,0,
46,1,421,0,
46,0,456,0,
46,0,502,1,
46,0,539,1,
46,0,574,1,
46,0,606,1,
46,0,642,1,
46,0,680,1,
46,0,714,1,
46,0,754,1,
46,0,791,1,
46,0,826,1,
46,0,869,1,
46,0,914,1,
46,0,950,1,
46,0,979,1,
46,0,1016,1,
46,0,1060,1,
47,0,0,1,
47,0,37,0,
47,0,75,1,
47,0,121,1,
47,0,159,0,
47,0,201,1,
47,0,241,1,
47,0,279,1,
47,0,315,1,
47,0,345,1,
47,0,379,1,
47,0,410,1,
47,0,445,1,
47,0,476,1,
47,0,512,1,
47,0,546,1,
47,0,580,1,
47,0,614,1,
47,0,652,1,
47,0,690,1,
47,0,730,1,
47,0,775,1,
47,0,818,1,
47,0,858,1,
47,0,904,1,
47,0,942,1,
47,0,978,1,
47,0,1008,1,
47,0,1039,1,
47,0,1071,1,
48,0,0,1,
48,0,40,1,
48,0,83,1,
48,0,131,1,
48,0,184,1,
48,0,227,0,
48,0,282,1,
48,0,317,1,
48,0,351,1,
48,0,384,1,
48,0,415,1,
48,0,447,1,
48,0,473,1,
48,0,513,1,
48,0,548,1,
48,0,583,1,
48,0,622,1,
48,0,656,1,
48,0,697,1,
48,0,732,1,
48,0,777,1,
48,0,829,1,
49,1,0,0,
49,0,34,1,
49,1,76,0,
49,1,107,0,
49,1,141,0,
49,1,180,0,
49,1,225,0,
49,1,266,0,
49,1,311,0,
49,1,358,0,
49,1,413,0,
49,1,448,0,
