trial,times,_right_canvas,_left_canvas,Unnamed: 4
27,2147,1,0,
27,2179,1,0,
27,2200,1,0,
27,2229,1,0,
27,2263,1,0,
27,2285,1,0,
27,2312,1,0,
27,2334,1,0,
27,2362,1,0,
27,2383,1,0,
27,2412,1,0,
27,2438,1,0,
27,2464,1,0,
27,2496,1,0,
27,2530,1,0,
27,2563,1,0,
27,2598,1,0,
27,2630,1,0,
27,2664,1,0,
27,2697,0,1,
27,2731,0,1,
27,2763,0,1,
27,2797,0,1,
27,2818,0,1,
27,2846,0,1,
27,2871,0,1,
27,2896,0,1,
27,2930,0,1,
27,2963,0,1,
27,2984,0,1,
28,0,1,0,
28,30,1,0,
28,56,1,0,
28,80,1,0,
28,105,1,0,
28,129,1,0,
28,150,1,0,
28,171,1,0,
28,199,1,0,
28,230,1,0,
28,263,1,0,
28,296,1,0,
28,322,1,0,
28,349,1,0,
28,380,1,0,
28,414,1,0,
28,447,1,0,
28,480,1,0,
29,0,0,0,
29,32,0,1,
29,66,0,1,
29,99,0,1,
29,131,1,0,
29,165,1,0,
29,198,1,0,
29,231,0,1,
29,264,0,1,
29,297,0,1,
29,322,0,1,
29,347,0,1,
29,380,0,1,
29,414,0,1,
29,447,0,1,
29,469,0,1,
29,497,0,1,
29,520,0,1,
29,546,0,1,
29,580,0,1,
30,0,1,0,
30,22,1,0,
30,50,1,0,
30,83,1,0,
30,116,0,0,
30,142,1,0,
30,167,1,0,
30,200,0,0,
30,233,1,0,
30,266,1,0,
30,299,1,0,
30,321,1,0,
30,349,1,0,
30,382,1,0,
30,407,1,0,
30,432,1,0,
30,455,1,0,
30,483,1,0,
30,515,1,0,
30,549,1,0,
31,0,0,0,
31,28,1,0,
31,61,0,1,
31,82,0,1,
31,112,0,0,
31,146,1,0,
31,178,0,0,
31,204,1,0,
31,230,1,0,
31,262,1,0,
31,296,1,0,
31,329,1,0,
31,361,1,0,
31,395,1,0,
31,420,1,0,
31,449,1,0,
31,479,1,0,
32,0,0,0,
32,34,0,0,
32,71,0,1,
32,103,1,0,
32,141,0,1,
32,172,0,1,
32,207,1,0,
32,239,1,0,
32,266,1,0,
32,300,0,1,
32,332,0,1,
32,358,0,0,
32,384,0,1,
32,429,0,1,
32,452,0,1,
32,483,0,1,
32,505,0,1,
32,533,0,1,
32,567,0,0,
32,600,0,0,
32,634,0,0,
32,667,0,0,
32,700,0,1,
32,734,0,1,
32,768,0,1,
33,0,1,0,
33,30,1,0,
33,63,1,0,
33,96,0,0,
33,130,0,0,
33,163,0,1,
33,196,1,0,
33,229,1,0,
33,263,1,0,
33,296,1,0,
33,329,0,1,
33,363,0,1,
33,384,0,1,
33,412,0,1,
33,445,0,1,
33,470,0,1,
33,496,0,0,
33,529,0,0,
33,562,0,1,
33,584,0,1,
33,612,0,1,
33,634,0,1,
33,662,0,1,
33,696,0,1,
33,718,0,0,
33,746,0,0,
33,779,0,1,
33,801,0,1,
33,829,0,1,
33,862,0,1,
33,895,0,1,
33,929,0,1,
33,962,0,1,
33,995,0,1,
33,1028,0,1,
33,1062,0,1,
33,1095,0,1,
33,1128,0,1,
33,1161,0,1,
33,1186,0,1,
33,1211,0,1,
33,1245,0,1,
34,0,0,1,
34,33,0,1,
34,67,0,0,
34,100,0,1,
34,134,0,0,
34,167,0,1,
34,200,1,0,
34,222,0,0,
34,250,0,0,
34,283,0,0,
34,309,0,1,
34,338,0,1,
34,368,0,1,
34,401,0,1,
34,434,0,1,
35,0,1,0,
35,33,1,0,
35,65,1,0,
35,99,1,0,
35,132,1,0,
35,166,1,0,
