trial,_left_canvas,_right_canvas,times,Unnamed: 4
12,0,0,6335,
12,0,0,6377,
12,0,1,6415,
12,0,1,6458,
12,0,0,6502,
12,0,1,6544,
12,0,0,6582,
12,0,1,6625,
12,0,0,6670,
12,0,0,6728,
12,0,1,6770,
12,0,1,6814,
12,0,0,6859,
12,0,0,6902,
12,0,1,6942,
12,0,1,6984,
12,0,1,7026,
12,0,1,7073,
12,0,1,7115,
12,0,1,7156,
12,0,1,7199,
13,0,1,0,
13,0,1,43,
13,0,1,86,
13,0,1,130,
13,0,1,171,
13,0,1,214,
13,0,0,258,
13,0,0,300,
13,1,0,345,
13,1,0,388,
13,1,0,434,
13,1,0,478,
13,1,0,525,
13,1,0,589,
13,1,0,632,
13,1,0,677,
13,1,0,720,
13,0,0,766,
13,0,0,810,
13,0,1,853,
13,0,0,896,
13,0,1,937,
13,0,1,978,
13,0,0,1025,
13,0,1,1066,
13,0,1,1106,
13,0,0,1147,
13,0,0,1192,
13,0,0,1232,
13,0,0,1288,
13,0,0,1338,
13,0,0,1385,
13,0,1,1434,
13,1,0,1497,
13,1,0,1545,
13,1,0,1583,
13,0,0,1629,
13,0,0,1665,
13,1,0,1703,
13,1,0,1740,
13,1,0,1782,
13,1,0,1825,
13,1,0,1868,
13,1,0,1911,
13,1,0,1950,
13,0,1,1994,
13,0,1,2036,
13,0,1,2079,
13,0,0,2122,
13,0,0,2164,
13,0,0,2206,
13,0,0,2249,
13,0,0,2293,
13,0,1,2334,
13,0,0,2376,
13,0,0,2416,
13,0,0,2460,
13,0,0,2502,
13,1,0,2544,
13,1,0,2588,
13,1,0,2624,
13,1,0,2662,
13,1,0,2705,
13,1,0,2746,
14,0,0,0,
14,0,0,45,
14,0,0,103,
14,0,1,148,
14,0,1,191,
14,0,1,239,
14,0,0,310,
14,0,0,354,
14,0,0,398,
14,0,1,443,
14,0,1,485,
14,0,1,530,
14,0,0,569,
14,0,1,614,
14,0,0,658,
14,0,0,701,
14,0,1,746,
14,0,1,786,
14,0,1,829,
14,0,0,875,
14,0,1,917,
14,0,1,956,
14,0,1,998,
14,0,1,1041,
14,0,1,1086,
14,0,1,1130,
14,0,0,1169,
14,0,0,1212,
14,0,0,1253,
14,0,0,1290,
14,0,1,1337,
14,0,0,1380,
14,0,1,1418,
14,0,1,1456,
14,0,1,1499,
14,0,0,1540,
14,0,1,1581,
14,0,1,1622,
14,0,1,1666,
14,0,0,1708,
14,0,1,1751,
14,0,0,1798,
14,0,0,1838,
14,0,1,1882,
14,0,1,1925,
14,0,1,1969,
14,0,0,2012,
14,0,1,2056,
14,0,0,2095,
14,0,0,2139,
14,0,0,2183,
14,0,0,2230,
15,0,1,0,
15,0,1,43,
15,0,1,86,
15,0,1,130,
15,0,1,176,
15,0,0,220,
15,0,1,257,
15,0,1,300,
15,0,1,343,
15,0,1,393,
15,0,1,455,
15,0,1,497,
15,0,1,543,
15,0,1,587,
15,0,1,632,
15,0,1,674,
15,0,1,720,
15,0,1,764,
15,0,1,812,
15,0,1,865,
15,0,1,910,
15,0,1,954,
15,0,1,998,
15,0,1,1041,
15,0,1,1079,
15,0,1,1123,
15,0,1,1165,
15,0,1,1210,
15,0,1,1252,
15,0,1,1304,
16,0,0,0,
16,0,1,41,
16,0,0,82,
16,1,0,124,
16,0,0,168,
16,1,0,212,
16,1,0,255,
16,1,0,300,
16,1,0,345,
16,1,0,400,
16,0,0,442,
16,0,0,486,
16,0,1,530,
16,0,1,583,
16,0,1,634,
16,0,1,678,
16,0,1,715,
16,0,1,762,
16,0,0,806,
16,1,0,849,
16,1,0,890,
16,1,0,936,
16,1,0,978,
16,1,0,1020,
16,1,0,1060,
16,1,0,1103,
16,1,0,1146,
16,1,0,1191,
16,1,0,1232,
16,1,0,1275,
16,1,0,1314,
16,1,0,1357,
16,1,0,1402,
16,1,0,1445,
16,1,0,1487,
16,1,0,1534,
16,1,0,1577,
16,1,0,1616,
16,1,0,1659,
16,1,0,1701,
16,1,0,1744,
16,1,0,1787,
16,1,0,1832,
16,1,0,1875,
16,1,0,1916,
16,0,0,1961,
16,0,0,2004,
16,0,0,2046,
16,0,1,2090,
16,0,1,2137,
16,0,1,2196,
16,0,1,2237,
16,0,1,2280,
16,0,1,2324,
16,0,1,2366,
16,0,0,2408,
16,0,1,2452,
16,0,0,2493,
16,0,0,2537,
16,0,0,2581,
16,0,0,2640,
16,0,0,2683,
16,0,1,2728,
16,0,1,2771,
16,0,0,2830,
16,0,0,2870,
16,0,1,2916,
16,0,1,2959,
16,1,0,3002,
16,1,0,3045,
16,1,0,3086,
16,1,0,3131,
16,1,0,3174,
16,1,0,3217,
16,0,0,3261,
16,0,1,3307,
16,1,0,3349,
16,1,0,3391,
16,0,1,3435,
16,0,1,3481,
16,0,1,3523,
16,1,0,3567,
16,1,0,3608,
16,1,0,3651,
16,1,0,3693,
16,0,1,3740,
16,0,1,3782,
16,0,1,3824,
16,0,1,3868,
16,0,1,3910,
16,0,1,3951,
16,0,1,3995,
16,0,1,4037,
16,0,1,4079,
16,0,1,4117,
16,0,1,4157,
16,0,1,4201,
16,0,1,4244,
16,0,1,4283,
16,0,1,4330,
16,0,1,4371,
16,0,0,4413,
16,1,0,4455,
16,1,0,4497,
16,1,0,4541,
16,0,0,4584,
16,1,0,4626,
16,0,0,4668,
16,1,0,4710,
16,1,0,4754,
16,1,0,4798,
16,1,0,4854,
16,0,1,4896,
16,0,1,4935,
16,0,1,4980,
16,0,1,5049,
16,0,1,5094,
16,0,1,5137,
16,0,1,5181,
16,0,1,5225,
16,0,1,5266,
16,0,1,5309,
16,0,1,5351,
16,0,1,5392,
16,0,0,5439,
16,0,0,5483,
16,0,0,5526,
16,0,0,5569,
16,0,1,5611,
16,0,1,5655,
16,0,0,5697,
16,0,0,5741,
16,0,1,5785,
16,0,0,5826,
16,0,0,5866,
16,0,0,5909,
16,0,0,5952,
16,0,0,5995,
16,0,0,6039,
16,0,0,6080,
16,0,0,6123,
16,0,0,6166,
17,0,1,0,
17,0,1,47,
17,0,0,92,
17,0,0,133,
17,0,0,172,
17,0,1,215,
17,0,0,257,
17,0,0,299,
17,0,0,341,
17,0,0,382,
17,0,0,425,
17,0,0,464,
17,0,0,502,
17,0,0,540,
17,0,1,584,
17,0,1,627,
17,0,1,670,
17,1,0,714,
17,1,0,759,
17,1,0,802,
17,1,0,847,
17,1,0,887,
17,1,0,932,
17,1,0,972,
17,1,0,1017,
17,1,0,1061,
17,1,0,1101,
17,1,0,1147,
17,1,0,1193,
17,1,0,1235,
17,1,0,1274,
17,1,0,1315,
17,0,0,1354,
17,1,0,1398,
17,1,0,1442,
17,1,0,1480,
17,0,1,1525,
17,1,0,1570,
17,0,0,1613,
17,1,0,1656,
17,0,0,1697,
17,1,0,1741,
17,1,0,1782,
17,1,0,1828,
17,1,0,1871,
17,1,0,1915,
17,1,0,1968,
17,0,1,2010,
17,1,0,2058,
17,1,0,2103,
17,1,0,2160,
17,0,0,2207,
17,0,1,2250,
