trial,_left_canvas,times,_right_canvas,Unnamed: 4
24,0,407,1,
24,0,447,1,
24,0,483,1,
24,0,524,1,
24,0,562,1,
24,0,600,1,
24,0,638,1,
24,0,673,1,
24,0,711,1,
24,0,742,1,
24,0,778,1,
24,0,809,1,
24,0,844,1,
24,0,879,1,
24,0,917,1,
24,0,952,1,
24,0,985,1,
24,0,1016,1,
25,1,0,0,
25,1,50,0,
25,0,92,0,
25,0,126,1,
25,0,157,0,
25,0,187,1,
25,1,217,0,
25,1,251,0,
25,1,285,0,
25,1,324,0,
25,0,362,1,
25,0,400,0,
25,0,432,0,
25,0,467,0,
25,0,509,0,
25,0,549,0,
25,0,586,0,
25,0,626,1,
25,0,666,1,
25,0,702,1,
25,0,737,1,
25,0,775,1,
25,0,809,1,
25,0,843,0,
25,0,878,1,
25,0,914,1,
25,0,950,1,
26,1,0,0,
26,0,33,1,
26,1,67,0,
26,0,101,0,
26,1,134,0,
26,0,168,1,
26,1,204,0,
26,0,238,1,
26,1,274,0,
26,0,311,1,
26,1,347,0,
26,0,387,1,
26,0,425,1,
26,0,463,1,
26,0,500,1,
26,0,534,1,
26,0,570,1,
26,0,606,1,
26,0,645,1,
26,0,677,1,
26,0,718,1,
26,0,751,1,
26,0,790,1,
26,0,827,1,
26,0,868,1,
26,0,906,1,
26,1,950,0,
26,0,988,0,
26,0,1021,1,
26,1,1059,0,
26,1,1092,0,
26,0,1129,0,
26,1,1164,0,
26,0,1202,1,
27,0,0,1,
27,0,28,1,
27,0,62,1,
27,0,97,1,
27,0,126,1,
27,0,160,1,
27,0,193,1,
27,0,227,1,
27,0,261,1,
27,0,294,1,
27,0,330,1,
27,0,362,1,
27,0,398,1,
27,0,433,1,
27,0,469,1,
27,0,504,1,
27,0,541,1,
27,0,578,1,
27,0,613,1,
27,0,645,1,
27,0,678,1,
27,0,711,1,
27,0,745,1,
27,0,775,1,
27,0,808,1,
28,0,0,1,
28,0,52,1,
28,0,101,1,
28,0,147,1,
28,0,187,1,
28,0,232,1,
28,0,274,1,
28,0,321,1,
28,0,362,1,
28,0,399,1,
28,0,445,1,
28,0,497,1,
28,0,551,1,
28,0,598,1,
28,0,631,1,
28,0,665,1,
28,0,700,1,
28,0,734,1,
29,0,0,1,
29,0,32,1,
29,0,64,1,
29,0,95,1,
29,0,129,1,
29,0,162,1,
29,0,195,1,
29,0,230,1,
29,1,263,0,
29,1,293,0,
29,0,330,0,
29,0,366,1,
29,1,398,0,
29,1,434,0,
29,0,470,1,
29,0,507,0,
29,0,539,1,
29,0,573,1,
29,0,609,1,
29,0,650,1,
29,0,699,1,
29,0,754,1,
29,0,805,1,
29,0,848,1,
29,0,894,1,
29,0,939,1,
29,1,984,0,
29,0,1028,0,
29,0,1066,0,
29,0,1102,1,
29,0,1134,1,
29,0,1164,0,
30,0,0,1,
30,0,36,1,
30,0,71,1,
30,0,110,1,
30,0,147,1,
30,0,178,1,
30,0,213,1,
30,0,248,1,
30,0,285,1,
30,0,328,1,
30,0,367,1,
30,1,406,0,
30,1,445,0,
30,1,482,0,
30,0,517,1,
30,0,559,0,
30,0,600,1,
30,0,641,0,
30,0,682,1,
30,0,721,1,
30,0,759,1,
30,0,798,1,
30,0,836,1,
30,0,875,1,
30,0,916,1,
30,0,958,0,
30,0,998,1,
30,0,1044,1,
30,0,1080,1,
30,0,1127,1,
30,0,1184,1,
30,0,1233,1,
30,0,1282,1,
30,0,1329,1,
30,0,1377,1,
30,0,1429,1,
30,0,1475,1,
30,0,1526,1,
30,0,1606,1,
30,0,1655,1,
30,0,1703,1,
30,0,1750,1,
30,0,1796,1,
30,0,1838,1,
30,0,1883,1,
30,0,1926,1,
30,0,1963,1,
30,0,2006,1,
30,0,2047,1,
30,0,2084,1,
30,0,2125,1,
30,0,2174,1,
30,0,2222,1,
30,0,2272,1,
30,0,2319,1,
30,0,2363,1,
30,0,2411,1,
30,0,2458,1,
30,0,2508,1,
30,0,2556,1,
30,0,2606,0,
30,0,2679,1,
30,0,2725,1,
30,0,2780,1,
30,0,2827,1,
30,0,2874,1,
30,0,2916,1,
31,0,0,1,
31,0,33,1,
31,0,65,1,
31,0,96,1,
